seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,5.68
00002.c.clean,32,32,0.0,5.92
00003.c.clean,32,32,0.0,5.85
00004.c.clean,32,32,0.0,6.02
00005.c.clean,32,32,0.0,5.5
00006.c.clean,32,0,,7.21
00007.c.clean,32,0,,7.32
00008.c.clean,32,0,,7.32
00009.c.clean,32,0,,6.04
00010.c.clean,32,32,0.0,5.98
00011.c.clean,32,32,0.0,5.72
00012.c.clean,43,0,,1.62
00013.c.clean,32,29,0.0,6.02
00014.c.clean,32,28,0.0,5.78
00015.c.clean,43,9,0.0,2.74
00016.c.clean,39,7,0.0,2.14
00017.c.clean,32,27,0.0,5.82
00018.c.clean,32,18,0.0,5.96
00019.c.clean,32,32,0.0,6.05
00020.c.clean,32,32,0.0,5.73
00021.c.clean,32,16,0.0,5.92
00022.c.clean,32,32,0.0,5.77
00023.c.clean,32,32,0.0,5.91
00024.c.clean,32,27,0.0,6.09
00025.c.clean,43,0,,1.71
00026.c.clean,32,23,0.0,5.73
00027.c.clean,32,32,0.0,5.57
00028.c.clean,32,32,0.0,5.92
00029.c.clean,32,32,0.0,5.89
00030.c.clean,32,32,0.0,5.92
00031.c.clean,32,32,0.0,5.77
00032.c.clean,41,7,0.0,2.45
00033.c.clean,32,32,0.0,5.84
00034.c.clean,32,0,,7.47
00035.c.clean,43,0,,1.88
00036.c.clean,32,3,0.0,6.15
00037.c.clean,41,0,,2.27
00038.c.clean,32,32,0.0,6.21
00039.c.clean,32,32,0.0,6.28
00041.c.clean,32,15,0.0,7.0
00042.c.clean,32,32,0.0,5.63
00043.c.clean,32,9,0.0,5.54
00044.c.clean,32,32,0.0,5.98
00045.c.clean,32,32,0.0,5.85
00046.c.clean,32,32,0.0,6.24
00047.c.clean,32,32,0.0,6.02
00048.c.clean,32,32,0.0,5.95
00049.c.clean,32,32,0.0,5.84
00050.c.clean,32,32,0.0,6.08
00051.c.clean,32,18,0.0,3.61
00052.c.clean,32,32,0.0,5.87
00053.c.clean,32,32,0.0,5.6
00054.c.clean,32,32,0.0,6.19
00055.c.clean,32,32,0.0,6.03
00057.c.clean,32,32,0.0,6.46
00058.c.clean,42,0,,1.73
00059.c.clean,32,32,0.0,6.28
00060.c.clean,32,32,0.0,5.75
00061.c.clean,32,32,0.0,6.05
00062.c.clean,32,32,0.0,6.25
00063.c.clean,32,32,0.0,6.24
00064.c.clean,32,32,0.0,6.21
00065.c.clean,33,18,0.0,3.85
00066.c.clean,42,1,0.0,1.94
00067.c.clean,32,32,0.0,6.06
00068.c.clean,32,32,0.0,5.86
00069.c.clean,32,32,0.0,5.67
00070.c.clean,32,32,0.0,6.06
00071.c.clean,32,32,0.0,5.88
00072.c.clean,37,0,,2.59
00073.c.clean,36,0,,3.13
00074.c.clean,32,32,0.0,5.94
00075.c.clean,32,32,0.0,6.23
00076.c.clean,32,32,0.0,6.07
00077.c.clean,42,0,,1.71
00078.c.clean,43,0,,1.7
00079.c.clean,32,14,0.0,6.15
00080.c.clean,32,32,0.0,5.9
00081.c.clean,32,32,0.0,5.83
00082.c.clean,32,32,0.0,5.93
00083.c.clean,32,32,0.0,5.56
00084.c.clean,32,32,0.0,5.71
00085.c.clean,32,32,0.0,5.72
00086.c.clean,43,0,,1.88
00087.c.clean,32,32,0.0,5.72
00088.c.clean,43,0,,1.72
00089.c.clean,32,32,0.0,5.73
00090.c.clean,36,10,0.0,2.65
00091.c.clean,34,17,0.0,3.47
00092.c.clean,32,31,0.0,5.9
00093.c.clean,32,32,0.0,5.67
00094.c.clean,32,32,0.0,5.67
00095.c.clean,32,32,0.0,6.04
00096.c.clean,32,32,0.0,5.82
00097.c.clean,32,32,0.0,6.05
00098.c.clean,34,34,0.0,3.88
00099.c.clean,32,32,0.0,5.69
00100.c.clean,32,32,0.0,5.67
00101.c.clean,32,0,,7.36
00102.c.clean,42,0,,1.62
00103.c.clean,32,32,0.0,5.91
00105.c.clean,33,27,0.0,7.14
00106.c.clean,32,32,0.0,5.91
00107.c.clean,32,32,0.0,6.18
00108.c.clean,32,32,0.0,5.92
00109.c.clean,32,32,0.0,6.29
00110.c.clean,37,37,0.0,4.17
00111.c.clean,43,0,,1.65
00112.c.clean,43,0,,1.82
00113.c.clean,32,14,0.0,6.13
00114.c.clean,32,32,0.0,6.55
00115.c.clean,43,0,,1.75
00116.c.clean,32,32,0.0,6.17
00117.c.clean,43,0,,1.9
00118.c.clean,32,32,0.0,6.67
00119.c.clean,32,32,0.0,5.62
