seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,13.19
00002.c.clean,32,32,0.0,13.3
00003.c.clean,32,32,0.0,12.03
00004.c.clean,32,32,0.0,13.52
00005.c.clean,32,32,0.0,13.32
00006.c.clean,32,1,0.0,56.68
00007.c.clean,32,0,,61.88
00008.c.clean,32,2,0.0,51.12
00009.c.clean,32,30,1.0,13.11
00010.c.clean,32,32,0.0,11.34
00011.c.clean,32,32,0.0,12.8
00012.c.clean,32,32,0.0,12.22
00013.c.clean,32,32,0.0,13.01
00014.c.clean,32,31,0.0,13.68
00015.c.clean,32,11,0.0,14.73
00016.c.clean,32,15,0.0,16.15
00017.c.clean,32,32,1.0,12.67
00018.c.clean,32,32,0.0,12.64
00019.c.clean,32,32,0.0,12.3
00020.c.clean,32,32,0.0,14.24
00021.c.clean,32,32,0.0,13.51
00022.c.clean,32,32,0.0,14.5
00023.c.clean,32,32,0.0,12.21
00024.c.clean,32,32,1.0,11.68
00025.c.clean,32,0,,12.47
00026.c.clean,32,16,0.0,15.13
00027.c.clean,32,32,0.0,13.06
00028.c.clean,32,32,0.0,14.97
00029.c.clean,32,32,0.0,12.02
00030.c.clean,32,32,0.0,13.82
00031.c.clean,32,32,0.0,12.32
00032.c.clean,32,4,0.0,14.84
00033.c.clean,32,32,0.0,11.33
00034.c.clean,32,0,,62.02
00035.c.clean,32,32,0.0,12.15
00036.c.clean,32,32,0.0,11.94
00037.c.clean,32,8,0.0,15.93
00038.c.clean,32,32,0.0,13.65
00039.c.clean,32,32,0.0,11.72
00041.c.clean,32,32,0.0,12.26
00042.c.clean,32,32,0.0,11.79
00043.c.clean,32,32,0.0,12.66
00044.c.clean,32,32,0.0,13.17
00045.c.clean,32,32,0.0,12.23
00046.c.clean,32,32,0.0,12.61
00047.c.clean,32,32,0.0,12.49
00048.c.clean,32,32,0.0,12.52
00049.c.clean,32,32,0.0,13.0
00050.c.clean,32,32,0.0,11.57
00051.c.clean,32,0,,12.12
00052.c.clean,32,32,0.0,11.41
00053.c.clean,32,32,0.0,12.86
00054.c.clean,32,32,0.0,11.64
00055.c.clean,32,32,0.0,12.31
00057.c.clean,32,32,0.0,12.56
00058.c.clean,32,14,0.0,15.34
00059.c.clean,32,32,0.0,13.55
00060.c.clean,32,32,0.0,13.53
00061.c.clean,32,32,0.0,12.79
00062.c.clean,32,32,0.0,12.16
00063.c.clean,32,32,0.0,11.03
00064.c.clean,32,32,0.0,12.71
00065.c.clean,32,32,0.0,13.15
00066.c.clean,32,32,0.0,11.53
00067.c.clean,32,32,0.0,12.19
00068.c.clean,32,32,0.0,11.76
00069.c.clean,32,32,0.0,13.3
00070.c.clean,32,32,0.0,12.94
00071.c.clean,32,32,0.0,12.0
00072.c.clean,32,12,0.0,13.89
00073.c.clean,32,8,0.0,12.53
00074.c.clean,32,32,0.0,11.87
00075.c.clean,32,32,0.0,12.73
00076.c.clean,32,32,0.0,12.76
00077.c.clean,32,0,,11.21
00078.c.clean,32,32,0.0,12.64
00079.c.clean,32,32,0.0,13.47
00080.c.clean,32,32,0.0,12.06
00081.c.clean,32,32,0.0,12.8
00082.c.clean,32,32,0.0,12.28
00083.c.clean,32,32,0.0,13.45
00084.c.clean,32,32,0.0,12.74
00085.c.clean,32,32,0.0,12.96
00086.c.clean,32,32,0.0,12.98
00087.c.clean,32,32,0.0,13.16
00088.c.clean,32,0,,14.57
00089.c.clean,32,32,0.0,13.31
00090.c.clean,32,15,0.0,15.65
00091.c.clean,32,14,0.0,14.45
00092.c.clean,32,31,0.0,12.11
00093.c.clean,32,32,0.0,11.91
00094.c.clean,32,32,0.0,13.24
00095.c.clean,32,32,0.0,11.42
00096.c.clean,32,32,0.0,12.25
00097.c.clean,32,32,0.0,12.05
00098.c.clean,32,32,0.0,12.19
00099.c.clean,32,32,0.0,13.08
00100.c.clean,32,32,0.0,11.81
00101.c.clean,32,0,,60.17
00102.c.clean,32,4,0.0,15.26
00103.c.clean,32,32,0.0,11.49
00105.c.clean,32,32,0.0,14.74
00106.c.clean,32,32,0.0,14.07
00107.c.clean,32,32,0.0,12.96
00108.c.clean,32,32,0.0,11.6
00109.c.clean,32,32,0.0,12.42
00110.c.clean,32,32,0.0,13.74
00111.c.clean,32,32,0.0,11.98
00112.c.clean,32,32,0.0,12.26
00113.c.clean,32,32,0.0,12.71
00114.c.clean,32,32,0.0,13.25
00115.c.clean,32,0,,14.38
00116.c.clean,32,32,0.0,13.09
00117.c.clean,32,1,0.0,15.31
00118.c.clean,32,32,0.0,12.62
00119.c.clean,32,32,0.0,14.0
00120.c.clean,32,32,0.0,12.49
00121.c.clean,32,32,0.0,12.85
00122.c.clean,32,32,0.0,13.84
00123.c.clean,32,32,0.0,12.91
00124.c.clean,32,0,,15.14
00126.c.clean,32,32,0.0,11.81
00127.c.clean,32,32,0.0,12.66
00128.c.clean,32,32,0.0,14.67
00130.c.clean,32,0,,12.26
00133.c.clean,32,32,0.0,12.23
00134.c.clean,32,0,,12.72
00135.c.clean,32,32,0.0,12.68
00136.c.clean,32,32,0.0,13.37
00137.c.clean,32,32,0.0,12.55
00138.c.clean,32,19,0.0,16.59
00139.c.clean,32,32,0.0,12.56
00140.c.clean,32,32,16.0,12.21
00141.c.clean,32,32,0.0,11.87
00142.c.clean,32,32,0.0,13.1
00143.c.clean,32,8,2.0,12.59
00144.c.clean,32,0,,11.91
00145.c.clean,32,32,0.0,14.63
00146.c.clean,32,32,0.0,13.65
00147.c.clean,32,4,0.0,1.7
00148.c.clean,32,8,0.0,4.33
00149.c.clean,32,32,0.0,12.68
00150.c.clean,32,18,0.0,9.13
00151.c.clean,32,0,,0.28
00152.c.clean,32,32,0.0,16.87
00153.c.clean,32,32,0.0,15.79
00155.c.clean,32,32,0.0,13.52
00209.c.clean,32,32,0.0,12.28
00211.c.clean,32,32,0.0,12.62
00214.c.clean,32,0,,13.77
00217.c.clean,32,0,,12.48
00218.c.clean,32,1,0.0,1.08
