seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,16.9
00002.c.clean,32,32,0.0,15.8
00003.c.clean,32,32,0.0,17.27
00004.c.clean,32,32,0.0,17.02
00005.c.clean,32,32,0.0,17.16
00006.c.clean,32,3,0.0,70.88
00007.c.clean,32,0,,97.69
00008.c.clean,32,0,,69.31
00009.c.clean,32,32,0.0,17.66
00010.c.clean,32,32,0.0,17.04
00011.c.clean,32,32,0.0,17.0
00012.c.clean,32,32,0.0,17.41
00013.c.clean,32,31,0.0,17.5
00014.c.clean,32,28,0.0,17.01
00015.c.clean,32,7,0.0,6.38
00016.c.clean,32,15,0.0,10.07
00017.c.clean,32,32,0.0,17.49
00018.c.clean,32,32,0.0,17.4
00019.c.clean,32,32,0.0,17.52
00020.c.clean,32,32,0.0,17.44
00021.c.clean,32,32,0.0,17.47
00022.c.clean,32,32,0.0,16.88
00023.c.clean,32,32,0.0,16.92
00024.c.clean,32,32,0.0,17.76
00025.c.clean,32,0,,3.18
00026.c.clean,32,21,0.0,16.0
00027.c.clean,32,32,0.0,17.65
00028.c.clean,32,32,0.0,17.3
00029.c.clean,32,32,0.0,17.32
00030.c.clean,32,32,0.0,17.86
00031.c.clean,32,32,0.0,17.82
00032.c.clean,32,2,0.0,4.6
00033.c.clean,32,32,0.0,18.03
00034.c.clean,32,0,,99.68
00035.c.clean,32,0,,3.34
00036.c.clean,32,32,0.0,17.38
00037.c.clean,32,3,0.0,5.83
00038.c.clean,32,32,0.0,16.43
00039.c.clean,32,32,0.0,17.49
00041.c.clean,32,32,0.0,17.76
00042.c.clean,32,32,0.0,17.79
00043.c.clean,32,32,0.0,17.6
00044.c.clean,32,32,0.0,17.57
00045.c.clean,32,32,0.0,17.64
00046.c.clean,32,32,0.0,18.01
00047.c.clean,32,32,0.0,17.53
00048.c.clean,32,32,0.0,17.19
00049.c.clean,32,32,0.0,17.36
00050.c.clean,32,32,0.0,17.45
00051.c.clean,32,31,0.0,17.4
00052.c.clean,32,32,0.0,17.13
00053.c.clean,32,32,0.0,17.61
00054.c.clean,32,32,0.0,16.37
00055.c.clean,32,32,0.0,16.25
00057.c.clean,32,32,0.0,18.44
00058.c.clean,32,23,0.0,16.14
00059.c.clean,32,32,0.0,15.34
00060.c.clean,32,32,0.0,14.77
00061.c.clean,32,32,0.0,15.0
00062.c.clean,32,32,0.0,17.34
00063.c.clean,32,32,0.0,16.91
00064.c.clean,32,32,0.0,16.68
00065.c.clean,32,32,0.0,15.16
00066.c.clean,32,32,0.0,14.59
00067.c.clean,32,32,0.0,17.21
00068.c.clean,32,32,0.0,17.18
00069.c.clean,32,32,0.0,17.43
00070.c.clean,32,32,0.0,17.85
00071.c.clean,32,32,0.0,14.15
00072.c.clean,32,7,0.0,7.99
00073.c.clean,32,10,0.0,8.54
00074.c.clean,32,32,0.0,17.58
00075.c.clean,32,32,0.0,15.05
00076.c.clean,32,32,0.0,15.39
00077.c.clean,32,0,,3.51
