seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,9.23
00002.c.clean,32,32,0.0,9.22
00003.c.clean,32,32,0.0,9.36
00004.c.clean,32,32,0.0,9.51
00005.c.clean,32,32,0.0,9.5
00006.c.clean,32,0,,46.15
00007.c.clean,32,0,,50.28
00008.c.clean,32,0,,49.89
00009.c.clean,32,0,,6.21
00010.c.clean,32,32,0.0,9.3
00011.c.clean,32,32,0.0,9.47
00012.c.clean,32,0,,2.05
00013.c.clean,32,30,0.0,9.56
00014.c.clean,32,27,0.0,9.25
00015.c.clean,32,5,0.0,3.58
00016.c.clean,32,13,0.0,5.52
00017.c.clean,32,28,0.0,9.29
00018.c.clean,32,15,0.0,7.9
00019.c.clean,32,32,0.0,9.58
00020.c.clean,32,32,0.0,9.65
00021.c.clean,32,14,0.0,8.45
00022.c.clean,32,32,0.0,9.49
00023.c.clean,32,32,0.0,9.64
00024.c.clean,32,28,0.0,9.45
00025.c.clean,32,0,,2.09
00026.c.clean,32,26,0.0,9.01
00027.c.clean,32,32,0.0,9.35
00028.c.clean,32,32,0.0,9.35
00029.c.clean,32,32,0.0,9.36
00030.c.clean,32,32,0.0,9.52
00031.c.clean,32,32,0.0,9.54
00032.c.clean,32,3,0.0,2.86
00033.c.clean,32,32,0.0,9.64
00034.c.clean,32,0,,50.32
00035.c.clean,32,0,,2.11
00036.c.clean,32,5,0.0,7.06
00037.c.clean,32,0,,3.24
00038.c.clean,32,32,0.0,9.4
00039.c.clean,32,32,0.0,9.4
00041.c.clean,32,21,0.0,23.83
00042.c.clean,32,32,0.0,9.41
00043.c.clean,32,1,0.0,6.44
00044.c.clean,32,32,0.0,9.44
00045.c.clean,32,32,0.0,9.57
00046.c.clean,32,32,0.0,9.56
00047.c.clean,32,32,0.0,9.58
00048.c.clean,32,32,0.0,9.39
00049.c.clean,32,32,0.0,9.58
00050.c.clean,32,32,0.0,9.5
00051.c.clean,32,15,0.0,5.48
00052.c.clean,32,32,0.0,9.34
00053.c.clean,32,32,0.0,9.4
00054.c.clean,32,32,0.0,9.25
00055.c.clean,32,32,0.0,9.44
00057.c.clean,32,32,0.0,9.42
00058.c.clean,32,0,,2.13
00059.c.clean,32,32,0.0,9.29
00060.c.clean,32,32,0.0,9.37
00061.c.clean,32,32,0.0,9.59
00062.c.clean,32,32,0.0,9.61
00063.c.clean,32,32,0.0,9.17
00064.c.clean,32,32,0.0,9.3
00065.c.clean,32,12,0.0,5.04
00066.c.clean,32,1,0.0,2.28
00067.c.clean,32,32,0.0,9.34
00068.c.clean,32,32,0.0,9.43
00069.c.clean,32,32,0.0,9.4
00070.c.clean,32,32,0.0,9.35
00071.c.clean,32,32,0.0,9.26
00072.c.clean,32,0,,3.96
00073.c.clean,32,0,,4.03
00074.c.clean,32,32,0.0,9.28
00075.c.clean,32,32,0.0,9.32
00076.c.clean,32,32,0.0,9.32
00077.c.clean,32,0,,2.19
00078.c.clean,32,0,,2.13
00079.c.clean,32,17,0.0,8.62
00080.c.clean,32,32,0.0,9.37
00081.c.clean,32,32,0.0,9.55
00082.c.clean,32,32,0.0,9.42
00083.c.clean,32,32,0.0,9.54
00084.c.clean,32,32,0.0,9.57
