seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,128,128,0.0,17.08
00002.c.clean,128,128,0.0,17.29
00003.c.clean,128,128,0.0,21.44
00004.c.clean,128,128,0.0,21.36
00005.c.clean,128,128,0.0,22.08
00006.c.clean,128,8,0.0,48.17
00007.c.clean,128,2,0.0,52.59
00008.c.clean,128,4,0.0,44.09
00009.c.clean,128,128,0.0,22.87
00010.c.clean,128,128,0.0,18.15
00011.c.clean,128,128,0.0,17.45
00012.c.clean,128,128,0.0,21.96
00013.c.clean,128,127,0.0,22.61
00014.c.clean,128,113,0.0,22.55
00015.c.clean,128,24,0.0,7.16
00016.c.clean,128,44,0.0,9.37
00017.c.clean,128,128,0.0,21.81
00018.c.clean,128,128,0.0,22.17
00019.c.clean,128,128,0.0,21.59
00020.c.clean,128,128,0.0,21.95
00021.c.clean,128,128,0.0,21.46
00022.c.clean,128,128,0.0,17.03
00023.c.clean,128,128,0.0,17.58
00024.c.clean,128,128,0.0,21.77
00025.c.clean,131,0,,5.37
00026.c.clean,128,101,0.0,21.61
00027.c.clean,128,128,0.0,21.7
00028.c.clean,128,128,0.0,22.9
00029.c.clean,128,128,0.0,22.62
00030.c.clean,128,128,0.0,22.32
00031.c.clean,128,128,0.0,22.3
00032.c.clean,130,24,0.0,6.75
00033.c.clean,128,128,0.0,21.7
00034.c.clean,128,0,,52.72
00035.c.clean,131,0,,5.32
00036.c.clean,128,128,0.0,21.73
00037.c.clean,128,30,0.0,8.28
00038.c.clean,128,128,0.0,17.34
00039.c.clean,128,128,0.0,21.89
00041.c.clean,128,128,0.0,22.34
00042.c.clean,128,128,0.0,21.97
00043.c.clean,128,128,0.0,22.0
00044.c.clean,128,128,0.0,20.97
00045.c.clean,128,128,0.0,21.93
00046.c.clean,128,128,0.0,22.93
00047.c.clean,128,128,0.0,22.04
00048.c.clean,128,128,0.0,21.22
00049.c.clean,128,128,0.0,22.27
00050.c.clean,128,128,0.0,23.27
00051.c.clean,128,127,0.0,22.36
00052.c.clean,128,128,0.0,17.97
00053.c.clean,128,128,0.0,22.08
00054.c.clean,128,128,0.0,17.77
00055.c.clean,128,128,0.0,15.46
00057.c.clean,128,128,0.0,21.55
00058.c.clean,128,102,0.0,21.7
00059.c.clean,131,131,0.0,15.72
00060.c.clean,128,128,0.0,15.54
00061.c.clean,128,128,0.0,15.77
00062.c.clean,128,128,0.0,21.72
00063.c.clean,128,128,0.0,21.94
00064.c.clean,128,127,0.0,17.18
00065.c.clean,128,128,0.0,15.7
00066.c.clean,128,128,0.0,15.06
00067.c.clean,128,128,0.0,23.14
00068.c.clean,128,128,0.0,22.07
00069.c.clean,128,128,0.0,21.36
00070.c.clean,128,128,0.0,22.88
00071.c.clean,128,128,0.0,15.38
00072.c.clean,130,30,0.0,8.27
00073.c.clean,131,35,0.0,8.63
00074.c.clean,128,128,0.0,21.83
00075.c.clean,128,128,0.0,15.61
00076.c.clean,130,130,0.0,15.89
00077.c.clean,131,0,,5.49
00078.c.clean,128,128,0.0,22.01
00079.c.clean,128,128,0.0,22.82
00080.c.clean,128,128,0.0,17.05
00081.c.clean,128,128,0.0,23.02
00082.c.clean,128,128,0.0,23.15
00083.c.clean,128,128,0.0,22.45
00084.c.clean,128,128,0.0,21.69
00085.c.clean,128,128,0.0,15.65
00086.c.clean,128,128,0.0,22.51
00087.c.clean,128,128,0.0,18.11
00088.c.clean,131,1,0.0,5.13
00089.c.clean,128,128,0.0,21.94
00090.c.clean,131,26,0.0,7.48
00091.c.clean,128,61,0.0,11.1
00092.c.clean,128,128,0.0,21.75
00093.c.clean,128,128,0.0,23.31
00094.c.clean,128,128,0.0,17.62
00095.c.clean,128,128,0.0,22.24
00096.c.clean,128,128,0.0,22.27
