num_seeds, total_attempts, total_valid_attempts, total_elapsed_s, detected_diffs, info_counts,
152,4864,3328,1339.4499999999998,0,{'valid': 3328, 'compile error': 1056, 'invalid': 309, 'run timeout': 171}
