seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,29.74
00002.c.clean,32,32,0.0,30.37
00003.c.clean,32,32,0.0,30.71
00004.c.clean,32,32,0.0,30.32
00005.c.clean,32,32,0.0,29.97
00006.c.clean,32,0,,122.5
00007.c.clean,32,0,,124.95
00008.c.clean,32,0,,123.38
00009.c.clean,32,0,,26.78
00010.c.clean,32,32,0.0,29.72
00011.c.clean,32,32,0.0,27.59
00012.c.clean,32,0,,27.25
00013.c.clean,32,30,0.0,28.61
00014.c.clean,32,27,0.0,28.77
00015.c.clean,32,4,0.0,28.04
00016.c.clean,32,11,0.0,27.06
00017.c.clean,32,26,0.0,28.24
00018.c.clean,32,15,0.0,26.55
00019.c.clean,32,32,0.0,28.68
00020.c.clean,32,32,0.0,27.85
00021.c.clean,32,16,0.0,28.84
00022.c.clean,32,32,0.0,28.43
00023.c.clean,32,32,0.0,27.31
00024.c.clean,32,30,1.0,29.0
00025.c.clean,32,0,,27.59
00026.c.clean,32,20,0.0,27.6
00027.c.clean,32,32,0.0,27.99
00028.c.clean,32,32,0.0,28.0
00029.c.clean,32,32,0.0,28.44
00030.c.clean,32,32,0.0,28.92
00031.c.clean,32,32,0.0,28.29
00032.c.clean,32,3,0.0,28.31
00033.c.clean,32,32,0.0,29.11
00034.c.clean,32,0,,123.17
00035.c.clean,32,32,0.0,27.26
00036.c.clean,32,5,0.0,26.17
00037.c.clean,32,0,,27.92
00038.c.clean,32,32,0.0,28.9
00039.c.clean,32,32,0.0,28.99
00041.c.clean,32,13,0.0,84.01
00042.c.clean,32,32,0.0,28.51
00043.c.clean,32,9,0.0,28.01
00044.c.clean,32,32,0.0,30.18
00045.c.clean,32,32,0.0,28.42
00046.c.clean,32,32,0.0,28.53
00047.c.clean,32,32,0.0,28.95
00048.c.clean,32,32,0.0,30.1
00049.c.clean,32,32,0.0,29.33
00050.c.clean,32,32,0.0,28.67
00051.c.clean,32,0,,27.71
00052.c.clean,32,32,0.0,29.9
00053.c.clean,32,32,0.0,28.4
00054.c.clean,32,32,0.0,28.28
00055.c.clean,32,32,0.0,29.06
00057.c.clean,32,32,0.0,28.31
00058.c.clean,32,17,0.0,28.31
00059.c.clean,32,32,0.0,28.45
00060.c.clean,32,32,0.0,27.55
00061.c.clean,32,32,0.0,28.45
00062.c.clean,32,32,0.0,28.79
00063.c.clean,32,32,0.0,28.58
00064.c.clean,32,32,0.0,28.36
00065.c.clean,32,13,0.0,27.22
00066.c.clean,32,1,0.0,26.92
00067.c.clean,32,32,0.0,28.64
00068.c.clean,32,32,0.0,29.72
00069.c.clean,32,32,0.0,28.39
00070.c.clean,32,32,0.0,27.98
00071.c.clean,32,32,0.0,28.4
00072.c.clean,32,0,,27.21
00073.c.clean,32,0,,26.32
00074.c.clean,32,32,0.0,28.29
00075.c.clean,32,32,0.0,27.78
00076.c.clean,32,32,0.0,27.92
00077.c.clean,32,0,,26.89
00078.c.clean,32,0,,26.49
00079.c.clean,32,14,0.0,26.26
00080.c.clean,32,32,0.0,28.33
00081.c.clean,32,32,0.0,28.36
00082.c.clean,32,32,0.0,29.21
00083.c.clean,32,32,0.0,28.75
00084.c.clean,32,32,0.0,29.47
00085.c.clean,32,32,0.0,28.94
00086.c.clean,32,0,,26.27
00087.c.clean,32,32,0.0,27.79
00088.c.clean,32,0,,26.58
00089.c.clean,32,32,0.0,29.73
00090.c.clean,32,13,0.0,29.19
00091.c.clean,32,12,0.0,28.6
00092.c.clean,32,32,0.0,28.33
00093.c.clean,32,32,0.0,28.65
00094.c.clean,32,32,0.0,28.49
00095.c.clean,32,32,0.0,28.84
00096.c.clean,32,32,0.0,28.64
00097.c.clean,32,32,0.0,28.91
00098.c.clean,32,32,0.0,28.63
