seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,10.97
00002.c.clean,32,32,0.0,9.87
00003.c.clean,32,32,0.0,9.81
00004.c.clean,32,32,0.0,9.76
00005.c.clean,32,32,0.0,9.88
00006.c.clean,32,0,,45.79
00007.c.clean,32,0,,50.25
00008.c.clean,32,0,,45.58
00009.c.clean,32,0,,9.14
00010.c.clean,32,32,0.0,10.17
00011.c.clean,32,32,0.0,10.01
00012.c.clean,32,0,,2.06
00013.c.clean,32,29,0.0,12.17
00014.c.clean,32,28,0.0,9.88
00015.c.clean,32,9,0.0,4.65
00016.c.clean,32,11,0.0,5.35
00017.c.clean,32,26,0.0,10.22
00018.c.clean,32,16,0.0,9.01
00019.c.clean,32,32,0.0,10.05
00020.c.clean,32,32,0.0,11.32
00021.c.clean,32,18,0.0,9.04
00022.c.clean,32,32,0.0,9.77
00023.c.clean,32,32,0.0,9.81
00024.c.clean,32,27,0.0,9.66
00025.c.clean,32,0,,2.15
00026.c.clean,32,23,0.0,9.65
00027.c.clean,32,32,0.0,10.29
00028.c.clean,32,32,0.0,10.08
00029.c.clean,32,32,0.0,9.69
00030.c.clean,32,32,0.0,9.91
00031.c.clean,32,32,0.0,10.11
00032.c.clean,32,5,0.0,3.39
00033.c.clean,32,32,0.0,10.38
00034.c.clean,32,0,,50.3
00035.c.clean,32,0,,2.11
00036.c.clean,32,4,0.0,7.88
00037.c.clean,32,0,,3.13
00038.c.clean,32,32,0.0,9.71
00039.c.clean,32,32,0.0,9.88
00041.c.clean,32,15,0.0,32.01
00042.c.clean,32,32,0.0,10.0
00043.c.clean,32,6,0.0,8.43
00044.c.clean,32,32,0.0,10.35
00045.c.clean,32,32,0.0,10.12
00046.c.clean,32,32,0.0,10.16
00047.c.clean,32,32,0.0,10.14
00048.c.clean,32,32,0.0,10.3
00049.c.clean,32,32,0.0,10.05
00050.c.clean,32,32,0.0,10.2
00051.c.clean,32,17,0.0,6.33
00052.c.clean,32,32,0.0,10.03
00053.c.clean,32,32,0.0,10.14
00054.c.clean,32,32,0.0,9.78
00055.c.clean,32,32,0.0,10.05
00057.c.clean,32,32,0.0,10.12
00058.c.clean,32,0,,2.13
00059.c.clean,32,32,0.0,10.0
00060.c.clean,32,32,0.0,9.71
00061.c.clean,32,32,0.0,9.71
00062.c.clean,32,32,0.0,9.54
00063.c.clean,32,32,0.0,9.8
00064.c.clean,32,32,0.0,9.67
00065.c.clean,32,18,0.0,6.76
00066.c.clean,32,0,,2.06
00067.c.clean,32,32,0.0,9.83
00068.c.clean,32,32,0.0,10.03
00069.c.clean,32,32,0.0,10.03
00070.c.clean,32,32,0.0,10.1
00071.c.clean,32,32,0.0,10.39
00072.c.clean,32,0,,4.61
00073.c.clean,32,0,,4.91
00074.c.clean,32,32,0.0,9.93
00075.c.clean,32,32,0.0,10.01
00076.c.clean,32,32,0.0,9.77
00077.c.clean,32,0,,2.16
00078.c.clean,32,0,,2.14
00079.c.clean,32,16,0.0,9.33
00080.c.clean,32,32,0.0,9.66
00081.c.clean,32,32,0.0,9.8
00082.c.clean,32,32,0.0,9.69
00083.c.clean,32,32,0.0,9.85
00084.c.clean,32,32,0.0,9.95
00085.c.clean,32,32,0.0,9.61
00086.c.clean,32,0,,2.07
00087.c.clean,32,32,0.0,9.95
00088.c.clean,32,0,,2.07
00089.c.clean,32,32,0.0,10.32
00090.c.clean,32,4,0.0,3.19
00091.c.clean,32,15,0.0,6.1
00092.c.clean,32,31,0.0,9.68
00093.c.clean,32,32,0.0,9.92
00094.c.clean,32,32,0.0,9.85
00095.c.clean,32,32,0.0,10.03
00096.c.clean,32,32,0.0,10.12
00097.c.clean,32,32,0.0,9.79
00098.c.clean,32,32,0.0,8.27
00099.c.clean,32,32,0.0,9.99
00100.c.clean,32,32,0.0,10.27
00101.c.clean,32,0,,50.51
00102.c.clean,32,0,,2.07
00103.c.clean,32,32,0.0,10.18
00105.c.clean,32,32,0.0,16.64
00106.c.clean,32,32,0.0,10.09
00107.c.clean,32,32,0.0,9.84
00108.c.clean,32,32,0.0,9.62
00109.c.clean,32,32,0.0,9.97
00110.c.clean,32,32,0.0,8.2
00111.c.clean,32,0,,2.07
00112.c.clean,32,0,,2.1
00113.c.clean,32,13,0.0,8.47
00114.c.clean,32,32,0.0,10.02
00115.c.clean,32,0,,2.14
00116.c.clean,32,32,0.0,9.56
00117.c.clean,32,2,0.0,2.59
00118.c.clean,32,32,0.0,10.43
00119.c.clean,32,32,0.0,9.93
00120.c.clean,32,32,0.0,8.18
00121.c.clean,32,32,0.0,9.7
00122.c.clean,32,32,0.0,9.91
00123.c.clean,32,32,0.0,9.71
00124.c.clean,32,0,,2.08
00126.c.clean,32,32,0.0,9.77
00127.c.clean,32,32,0.0,9.79
00128.c.clean,32,32,0.0,10.27
00130.c.clean,32,0,,2.16
00133.c.clean,32,7,0.0,3.8
00134.c.clean,32,0,,2.13
00135.c.clean,32,32,0.0,10.09
00136.c.clean,32,32,0.0,10.01
00137.c.clean,32,32,0.0,10.02
00138.c.clean,32,25,0.0,9.4
00139.c.clean,32,0,,6.98
00140.c.clean,32,12,0.0,8.58
00141.c.clean,32,32,0.0,9.72
00142.c.clean,32,32,0.0,8.54
00143.c.clean,32,0,,2.21
00144.c.clean,32,0,,2.08
00145.c.clean,32,32,0.0,9.89
00146.c.clean,32,32,0.0,9.97
00147.c.clean,32,4,0.0,2.64
00148.c.clean,32,5,0.0,3.0
00149.c.clean,32,32,0.0,9.85
00150.c.clean,32,19,0.0,6.69
00151.c.clean,32,0,,1.52
00152.c.clean,32,32,0.0,9.8
00153.c.clean,32,32,0.0,9.76
00155.c.clean,32,0,,2.02
00209.c.clean,32,32,0.0,9.94
00211.c.clean,32,19,0.0,7.14
00214.c.clean,32,0,,2.15
00217.c.clean,32,0,,8.32
00218.c.clean,32,0,,1.58
