seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,-1.0,4.79
00002.c.clean,32,32,-1.0,4.53
00003.c.clean,32,32,-1.0,5.3
00004.c.clean,32,32,-11.0,4.72
00005.c.clean,32,32,-11.0,4.99
00006.c.clean,32,0,,50.44
00007.c.clean,32,0,,50.54
00008.c.clean,32,0,,50.46
00009.c.clean,32,0,,3.12
00010.c.clean,32,32,-1.0,4.51
00011.c.clean,32,32,-1.0,4.75
00012.c.clean,32,0,,2.38
00013.c.clean,32,31,-11.0,4.81
00014.c.clean,32,31,-11.0,5.31
00015.c.clean,32,5,-10.0,4.0
00016.c.clean,32,8,-10.0,4.31
00017.c.clean,32,25,-1.0,4.51
00018.c.clean,32,15,-11.0,4.22
00019.c.clean,32,32,-11.0,5.13
00020.c.clean,32,32,-11.0,5.19
00021.c.clean,32,19,-2.0,4.19
00022.c.clean,32,32,-1.0,4.95
00023.c.clean,32,32,-1.0,4.81
00024.c.clean,32,26,0.0,4.49
00025.c.clean,32,0,,3.03
00026.c.clean,32,20,-1.0,5.59
00027.c.clean,32,32,-1.0,4.98
00028.c.clean,32,32,-1.0,4.77
00029.c.clean,32,32,-1.0,4.95
00030.c.clean,32,32,-2.0,4.85
00031.c.clean,32,32,-3.0,4.96
00032.c.clean,32,9,-12.0,4.78
00033.c.clean,32,32,-2.0,5.01
00034.c.clean,32,0,,50.84
00035.c.clean,32,32,-1.0,5.11
00036.c.clean,32,4,-1.0,3.1
00037.c.clean,32,0,,6.65
00038.c.clean,32,32,-11.0,4.64
00039.c.clean,32,32,-11.0,4.8
00041.c.clean,32,18,-1.0,24.59
00042.c.clean,32,32,-1.0,4.92
00043.c.clean,32,10,-1.0,3.64
00044.c.clean,32,32,-1.0,4.61
00045.c.clean,32,32,-1.0,4.68
00046.c.clean,32,32,-1.0,4.68
00047.c.clean,32,32,-1.0,11.6
00048.c.clean,32,32,-1.0,4.95
00049.c.clean,32,32,-1.0,4.84
00050.c.clean,32,32,-1.0,5.28
00051.c.clean,32,0,,2.52
00052.c.clean,32,32,-1.0,4.63
00053.c.clean,32,32,-1.0,4.91
00054.c.clean,32,32,-1.0,5.17
00055.c.clean,32,32,-1.0,4.88
00057.c.clean,32,32,-10.0,4.65
00058.c.clean,32,12,-1.0,6.32
00059.c.clean,32,32,-1.0,4.65
00060.c.clean,32,32,-1.0,4.86
00061.c.clean,32,32,-1.0,4.99
00062.c.clean,32,32,-1.0,4.98
00063.c.clean,32,32,-1.0,4.63
00064.c.clean,32,32,-1.0,4.77
00065.c.clean,32,17,-1.0,3.91
00066.c.clean,32,1,-1.0,2.29
00067.c.clean,32,32,-1.0,4.91
00068.c.clean,32,32,-1.0,4.59
00069.c.clean,32,32,-1.0,4.8
00070.c.clean,32,32,-1.0,4.56
00071.c.clean,32,32,-1.0,4.63
00072.c.clean,32,0,,6.78
00073.c.clean,32,0,,7.13
00074.c.clean,32,32,-1.0,4.7
00075.c.clean,32,32,-1.0,4.61
00076.c.clean,32,32,-1.0,4.52
00077.c.clean,32,0,,2.75
00078.c.clean,32,0,,6.33
00079.c.clean,32,14,-1.0,3.9
00080.c.clean,32,32,-2.0,4.65
00081.c.clean,32,32,-1.0,4.89
00082.c.clean,32,32,-1.0,4.58
00083.c.clean,32,32,-4.0,5.09
00084.c.clean,32,32,-5.0,5.33
00085.c.clean,32,32,-1.0,4.75
00086.c.clean,32,0,,2.31
00087.c.clean,32,32,-2.0,4.66
00088.c.clean,32,0,,2.72
00089.c.clean,32,32,-4.0,4.67
00090.c.clean,32,17,-1.0,5.37
00091.c.clean,32,18,-1.0,5.21
00092.c.clean,32,32,-1.0,5.31
00093.c.clean,32,32,-1.0,4.71
00094.c.clean,32,32,-1.0,4.65
00095.c.clean,32,32,-2.0,5.19
00096.c.clean,32,32,-1.0,4.63
00097.c.clean,32,32,-1.0,4.67
00098.c.clean,32,32,-1.0,4.39
00099.c.clean,32,32,-2.0,4.79
00100.c.clean,32,32,-2.0,5.08
00101.c.clean,32,0,,50.67
00102.c.clean,32,0,,2.37
00103.c.clean,32,32,-11.0,4.97
00105.c.clean,32,29,-1.0,20.05
00106.c.clean,32,32,-1.0,4.63
00107.c.clean,32,32,-1.0,4.87
00108.c.clean,32,32,-1.0,4.62
00109.c.clean,32,32,-1.0,4.95
00110.c.clean,32,32,-1.0,4.54
00111.c.clean,32,0,,2.37
00112.c.clean,32,32,-1.0,4.86
00113.c.clean,32,15,-1.0,3.76
00114.c.clean,32,32,-1.0,4.86
00115.c.clean,32,0,,6.62
00116.c.clean,32,32,-2.0,4.62
00117.c.clean,32,1,-11.0,3.27
00118.c.clean,32,32,-1.0,4.92
00119.c.clean,32,32,-1.0,4.87
00120.c.clean,32,32,-1.0,4.65
00121.c.clean,32,32,-3.0,4.72
00122.c.clean,32,32,-1.0,4.8
00123.c.clean,32,32,-1.0,4.6
00124.c.clean,32,0,,2.59
00126.c.clean,32,32,-1.0,5.3
00127.c.clean,32,32,-1.0,4.65
00128.c.clean,32,32,-1.0,5.35
00130.c.clean,32,0,,2.43
00133.c.clean,32,8,-1.0,3.05
00134.c.clean,32,0,,6.65
00135.c.clean,32,32,-1.0,4.8
00136.c.clean,32,32,-1.0,4.69
00137.c.clean,32,32,-1.0,5.29
00138.c.clean,32,17,-1.0,5.72
00139.c.clean,32,0,,2.97
00140.c.clean,32,10,5.0,3.85
00141.c.clean,32,32,-1.0,4.72
00142.c.clean,32,32,-1.0,4.8
00143.c.clean,32,0,,3.15
00144.c.clean,32,0,,7.04
00145.c.clean,32,32,-1.0,4.67
00146.c.clean,32,32,-1.0,4.82
00147.c.clean,32,7,-1.0,1.96
00148.c.clean,32,9,-1.0,1.99
00149.c.clean,32,32,-1.0,4.9
00150.c.clean,32,8,-1.0,6.42
00151.c.clean,32,0,,0.47
00152.c.clean,32,32,-1.0,4.96
00153.c.clean,32,32,-1.0,4.5
00155.c.clean,32,32,-1.0,4.84
00209.c.clean,32,32,-6.0,5.47
00211.c.clean,32,15,-1.0,3.74
00214.c.clean,32,0,,2.52
00217.c.clean,32,0,,7.38
00218.c.clean,32,0,,0.45
