seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,26.06
00002.c.clean,32,32,0.0,28.75
00003.c.clean,32,32,0.0,28.82
00004.c.clean,32,32,0.0,28.82
00005.c.clean,32,32,0.0,29.41
00006.c.clean,32,2,0.0,105.62
00007.c.clean,32,0,,124.5
00008.c.clean,32,1,0.0,101.09
00009.c.clean,32,31,1.0,29.48
00010.c.clean,32,32,0.0,29.79
00011.c.clean,32,32,0.0,29.62
00012.c.clean,32,32,0.0,28.55
00013.c.clean,32,29,0.0,29.71
00014.c.clean,32,30,0.0,30.08
00015.c.clean,32,4,0.0,28.02
00016.c.clean,32,11,0.0,29.23
00017.c.clean,32,32,0.0,30.92
00018.c.clean,32,32,0.0,29.97
00019.c.clean,32,32,0.0,29.85
00020.c.clean,32,32,0.0,30.26
00021.c.clean,32,32,0.0,28.95
00022.c.clean,32,32,0.0,27.54
00023.c.clean,32,32,0.0,29.51
00024.c.clean,32,32,1.0,29.91
00025.c.clean,32,0,,28.29
00026.c.clean,32,13,0.0,29.08
00027.c.clean,32,32,0.0,30.54
00028.c.clean,32,32,0.0,30.33
00029.c.clean,32,32,0.0,29.13
00030.c.clean,32,32,0.0,28.84
00031.c.clean,32,32,0.0,30.12
00032.c.clean,32,12,0.0,29.37
00033.c.clean,32,32,0.0,30.32
00034.c.clean,32,0,,126.22
00035.c.clean,32,32,0.0,30.44
00036.c.clean,32,32,0.0,30.36
00037.c.clean,32,7,0.0,29.34
00038.c.clean,32,32,0.0,30.08
00039.c.clean,32,32,0.0,30.58
00041.c.clean,32,32,0.0,30.15
00042.c.clean,32,32,0.0,29.75
00043.c.clean,32,32,0.0,30.51
00044.c.clean,32,32,0.0,30.5
00045.c.clean,32,32,0.0,29.16
00046.c.clean,32,32,0.0,29.57
00047.c.clean,32,32,0.0,30.96
00048.c.clean,32,32,0.0,30.28
00049.c.clean,32,32,0.0,30.12
00050.c.clean,32,32,0.0,30.77
00051.c.clean,32,0,,28.21
00052.c.clean,32,32,0.0,29.87
00053.c.clean,32,32,0.0,30.34
00054.c.clean,32,32,0.0,30.29
00055.c.clean,32,32,0.0,30.57
00057.c.clean,32,32,0.0,30.68
00058.c.clean,32,16,0.0,30.1
00059.c.clean,32,32,0.0,30.42
00060.c.clean,32,32,0.0,30.51
00061.c.clean,32,32,0.0,30.68
00062.c.clean,32,32,0.0,29.76
00063.c.clean,32,32,0.0,31.27
00064.c.clean,32,31,0.0,28.64
00065.c.clean,32,32,0.0,28.17
00066.c.clean,32,32,0.0,26.44
00067.c.clean,32,32,0.0,26.39
00068.c.clean,32,32,0.0,26.94
00069.c.clean,32,32,0.0,26.75
00070.c.clean,32,32,0.0,26.32
00071.c.clean,32,32,0.0,28.47
00072.c.clean,32,3,0.0,26.49
00073.c.clean,32,12,0.0,25.53
00074.c.clean,32,32,0.0,27.96
00075.c.clean,32,32,0.0,27.41
00076.c.clean,32,32,0.0,27.61
00077.c.clean,32,0,,24.56
00078.c.clean,32,32,0.0,26.83
00079.c.clean,32,32,0.0,27.02
00080.c.clean,32,32,0.0,27.94
00081.c.clean,32,32,0.0,27.42
00082.c.clean,32,32,0.0,26.37
00083.c.clean,32,32,0.0,26.56
00084.c.clean,32,32,0.0,26.94
00085.c.clean,32,32,0.0,27.02
00086.c.clean,32,32,0.0,27.29
00087.c.clean,32,32,0.0,27.65
00088.c.clean,32,0,,24.77
00089.c.clean,32,32,0.0,27.37
00090.c.clean,32,14,0.0,26.77
00091.c.clean,32,8,0.0,28.09
00092.c.clean,32,32,0.0,28.17
00093.c.clean,32,32,0.0,28.07
00094.c.clean,32,32,0.0,28.03
00095.c.clean,32,32,0.0,28.94
00096.c.clean,32,32,0.0,29.18
00097.c.clean,32,32,0.0,28.93
00098.c.clean,32,32,0.0,28.15
00099.c.clean,32,32,0.0,28.94
00100.c.clean,32,32,0.0,28.78
00101.c.clean,32,2,0.0,118.25
00102.c.clean,32,5,0.0,27.82
00103.c.clean,32,32,0.0,29.91
00105.c.clean,32,32,0.0,28.6
00106.c.clean,32,32,0.0,28.75
00107.c.clean,32,32,0.0,28.26
00108.c.clean,32,32,0.0,28.88
00109.c.clean,32,32,0.0,27.53
00110.c.clean,32,32,0.0,28.34
00111.c.clean,32,32,0.0,28.36
00112.c.clean,32,32,0.0,28.98
00113.c.clean,32,32,0.0,29.79
00114.c.clean,32,32,0.0,28.57
00115.c.clean,32,1,0.0,27.63
00116.c.clean,32,32,0.0,28.2
00117.c.clean,32,0,,26.76
00118.c.clean,32,32,0.0,29.3
00119.c.clean,32,32,0.0,28.65
00120.c.clean,32,32,0.0,28.93
00121.c.clean,32,32,0.0,28.53
00122.c.clean,32,32,0.0,29.27
00123.c.clean,32,32,0.0,28.34
00124.c.clean,32,0,,26.55
00126.c.clean,32,32,0.0,27.82
00127.c.clean,32,32,0.0,28.52
00128.c.clean,32,32,0.0,29.28
00130.c.clean,32,0,,27.39
00133.c.clean,32,32,0.0,28.53
00134.c.clean,32,3,0.0,26.95
00135.c.clean,32,32,0.0,29.22
00136.c.clean,32,32,0.0,30.33
00137.c.clean,32,32,0.0,28.1
00138.c.clean,32,16,0.0,28.45
00139.c.clean,32,32,0.0,29.24
00140.c.clean,32,32,16.0,29.72
00141.c.clean,32,32,0.0,28.57
00142.c.clean,32,32,0.0,28.4
00143.c.clean,32,7,0.0,21.09
00144.c.clean,32,0,,27.48
00145.c.clean,32,32,0.0,28.18
00146.c.clean,32,32,0.0,28.4
00147.c.clean,32,3,0.0,3.89
00148.c.clean,32,10,0.0,9.2
00149.c.clean,32,32,0.0,29.86
00150.c.clean,32,19,0.0,16.62
00151.c.clean,32,0,,0.49
00152.c.clean,32,32,0.0,28.16
00153.c.clean,32,32,0.0,29.1
00155.c.clean,32,32,0.0,29.11
00209.c.clean,32,32,0.0,29.09
00211.c.clean,32,32,0.0,29.17
00214.c.clean,32,0,,28.01
00217.c.clean,32,1,0.0,26.97
00218.c.clean,32,1,0.0,2.01
