seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,7.75
00002.c.clean,32,32,0.0,8.15
00003.c.clean,32,32,0.0,8.46
00004.c.clean,32,32,0.0,8.15
00005.c.clean,32,32,0.0,8.64
00006.c.clean,32,3,0.0,27.91
00007.c.clean,32,0,,30.35
00008.c.clean,32,2,0.0,28.38
00009.c.clean,32,30,1.0,8.14
00010.c.clean,32,32,0.0,7.63
00011.c.clean,32,32,0.0,8.28
00012.c.clean,32,32,0.0,8.14
00013.c.clean,32,29,0.0,7.89
00014.c.clean,32,27,0.0,8.72
00015.c.clean,32,4,0.0,7.45
00016.c.clean,32,12,0.0,8.23
00017.c.clean,32,32,0.0,8.4
00018.c.clean,32,32,0.0,7.87
00019.c.clean,32,32,0.0,8.14
00020.c.clean,32,32,0.0,8.19
00021.c.clean,32,32,0.0,7.98
00022.c.clean,32,32,0.0,7.84
00023.c.clean,32,32,0.0,7.0
00024.c.clean,32,32,1.0,8.46
00025.c.clean,32,0,,7.11
00026.c.clean,32,14,0.0,8.35
00027.c.clean,32,32,0.0,7.73
00028.c.clean,32,32,0.0,7.23
00029.c.clean,32,32,0.0,7.61
00030.c.clean,32,32,0.0,8.51
00031.c.clean,32,32,0.0,7.57
00032.c.clean,32,8,0.0,7.99
00033.c.clean,32,32,0.0,6.61
00034.c.clean,32,0,,30.29
00035.c.clean,32,32,0.0,7.54
00036.c.clean,32,32,0.0,9.21
00037.c.clean,32,7,0.0,6.86
00038.c.clean,32,32,0.0,7.9
00039.c.clean,32,32,0.0,8.24
00041.c.clean,32,32,0.0,8.51
00042.c.clean,32,32,0.0,7.59
00043.c.clean,32,32,0.0,7.08
00044.c.clean,32,32,0.0,8.56
00045.c.clean,32,32,0.0,7.69
00046.c.clean,32,32,0.0,7.47
00047.c.clean,32,32,0.0,8.03
00048.c.clean,32,32,0.0,8.07
00049.c.clean,32,32,0.0,7.85
00050.c.clean,32,32,0.0,8.08
00051.c.clean,32,0,,8.03
00052.c.clean,32,32,0.0,8.01
00053.c.clean,32,32,0.0,8.92
00054.c.clean,32,32,0.0,7.64
00055.c.clean,32,32,0.0,8.53
00057.c.clean,32,32,0.0,8.45
00058.c.clean,32,14,0.0,8.24
00059.c.clean,32,32,0.0,8.01
00060.c.clean,32,32,0.0,9.12
00061.c.clean,32,32,0.0,8.23
00062.c.clean,32,32,0.0,7.96
00063.c.clean,32,32,0.0,8.53
00064.c.clean,32,32,0.0,7.7
00065.c.clean,32,32,0.0,8.41
00066.c.clean,32,32,0.0,8.07
00067.c.clean,32,32,0.0,7.16
00068.c.clean,32,32,0.0,6.56
00069.c.clean,32,32,0.0,8.55
00070.c.clean,32,32,0.0,8.28
00071.c.clean,32,32,0.0,8.24
00072.c.clean,32,9,0.0,8.35
00073.c.clean,32,10,0.0,8.97
00074.c.clean,32,32,0.0,8.47
00075.c.clean,32,32,0.0,8.59
00076.c.clean,32,32,0.0,7.66
00077.c.clean,32,0,,7.87
00078.c.clean,32,32,0.0,8.05
00079.c.clean,32,32,0.0,8.29
00080.c.clean,32,32,0.0,8.31
00081.c.clean,32,32,0.0,8.36
00082.c.clean,32,32,0.0,7.64
00083.c.clean,32,32,0.0,8.18
00084.c.clean,32,32,0.0,8.29
00085.c.clean,32,32,0.0,8.55
00086.c.clean,32,32,0.0,8.94
00087.c.clean,32,32,0.0,8.88
00088.c.clean,32,1,0.0,7.71
00089.c.clean,32,32,0.0,8.49
00090.c.clean,32,18,0.0,8.9
00091.c.clean,32,13,0.0,7.38
00092.c.clean,32,32,0.0,7.95
00093.c.clean,32,32,0.0,8.37
00094.c.clean,32,32,0.0,8.26
00095.c.clean,32,32,0.0,8.58
00096.c.clean,32,32,0.0,8.64
00097.c.clean,32,32,0.0,8.76
00098.c.clean,32,32,0.0,8.05
00099.c.clean,32,32,0.0,8.29
00100.c.clean,32,32,0.0,8.41
00101.c.clean,32,1,0.0,30.18
00102.c.clean,32,6,0.0,7.93
00103.c.clean,32,32,0.0,7.75
00105.c.clean,32,32,0.0,8.38
00106.c.clean,32,32,0.0,8.96
00107.c.clean,32,32,0.0,7.48
00108.c.clean,32,32,0.0,8.57
00109.c.clean,32,32,0.0,8.53
00110.c.clean,32,32,0.0,8.03
00111.c.clean,32,32,0.0,7.8
00112.c.clean,32,32,0.0,8.03
00113.c.clean,32,32,0.0,7.99
00114.c.clean,32,32,0.0,7.63
00115.c.clean,32,1,0.0,8.87
00116.c.clean,32,32,0.0,7.03
00117.c.clean,32,1,0.0,8.09
00118.c.clean,32,32,0.0,8.45
00119.c.clean,32,32,0.0,7.96
00120.c.clean,32,32,0.0,7.3
00121.c.clean,32,32,0.0,8.56
00122.c.clean,32,32,0.0,8.37
00123.c.clean,32,32,0.0,7.06
00124.c.clean,32,0,,7.49
00126.c.clean,32,32,0.0,8.29
00127.c.clean,32,32,0.0,8.13
00128.c.clean,32,32,0.0,8.84
00130.c.clean,32,0,,7.41
00133.c.clean,32,32,0.0,8.05
00134.c.clean,32,1,0.0,7.22
00135.c.clean,32,32,0.0,7.4
