num_seeds, total_attempts, total_valid_attempts, total_elapsed_s, detected_diffs, info_counts,
152,4864,3305,880.9899999999999,0,{'valid': 3305, 'compile error': 1076, 'invalid': 315, 'run timeout': 168}
