seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,18.8
00002.c.clean,32,32,0.0,18.71
00003.c.clean,32,32,0.0,18.66
00004.c.clean,32,32,0.0,18.75
00005.c.clean,32,32,0.0,19.04
00006.c.clean,32,0,,94.64
00007.c.clean,32,0,,99.21
00008.c.clean,32,0,,97.6
00009.c.clean,32,0,,13.26
00010.c.clean,32,32,0.0,19.17
00011.c.clean,32,32,0.0,18.81
00012.c.clean,32,0,,3.77
00013.c.clean,32,29,0.0,18.38
00014.c.clean,32,30,0.0,18.53
00015.c.clean,32,4,0.0,6.06
00016.c.clean,32,8,0.0,7.67
00017.c.clean,32,28,0.0,18.05
00018.c.clean,32,15,0.0,15.66
00019.c.clean,32,32,0.0,18.72
00020.c.clean,32,32,0.0,18.98
00021.c.clean,32,20,0.0,16.46
00022.c.clean,32,32,0.0,18.48
00023.c.clean,32,32,0.0,18.77
00024.c.clean,32,26,0.0,17.84
00025.c.clean,32,0,,3.86
00026.c.clean,32,27,0.0,18.24
00027.c.clean,32,32,0.0,18.9
00028.c.clean,32,32,0.0,19.01
00029.c.clean,32,32,0.0,18.58
00030.c.clean,32,32,0.0,18.84
00031.c.clean,32,32,0.0,19.07
00032.c.clean,32,4,0.0,5.85
00033.c.clean,32,32,0.0,18.83
00034.c.clean,32,0,,100.3
00035.c.clean,32,0,,3.87
00036.c.clean,32,8,0.0,14.22
00037.c.clean,32,0,,7.45
00038.c.clean,32,32,0.0,18.58
00039.c.clean,32,32,0.0,18.78
00041.c.clean,32,20,0.0,48.02
00042.c.clean,32,32,0.0,18.72
00043.c.clean,32,6,0.0,14.05
00044.c.clean,32,32,0.0,18.88
00045.c.clean,32,32,0.0,18.78
00046.c.clean,32,32,0.0,18.97
00047.c.clean,32,32,0.0,18.69
00048.c.clean,32,32,0.0,18.74
00049.c.clean,32,32,0.0,18.77
00050.c.clean,32,32,0.0,18.75
00051.c.clean,32,15,0.0,10.88
00052.c.clean,32,32,0.0,18.64
00053.c.clean,32,32,0.0,18.87
00054.c.clean,32,32,0.0,18.66
00055.c.clean,32,32,0.0,18.62
00057.c.clean,32,32,0.0,18.52
00058.c.clean,32,0,,3.99
00059.c.clean,32,32,0.0,18.46
00060.c.clean,32,32,0.0,18.59
00061.c.clean,32,32,0.0,18.41
00062.c.clean,32,32,0.0,18.58
00063.c.clean,32,32,0.0,18.58
00064.c.clean,32,32,0.0,18.51
00065.c.clean,32,16,0.0,11.33
00066.c.clean,32,0,,3.78
00067.c.clean,32,32,0.0,18.63
00068.c.clean,32,32,0.0,18.39
00069.c.clean,32,32,0.0,18.53
00070.c.clean,32,32,0.0,19.04
00071.c.clean,32,32,0.0,18.58
00072.c.clean,32,0,,7.15
00073.c.clean,32,0,,8.2
00074.c.clean,32,32,0.0,18.92
00075.c.clean,32,32,0.0,18.97
00076.c.clean,32,32,0.0,18.93
00077.c.clean,32,0,,3.96
00078.c.clean,32,0,,4.01
00079.c.clean,32,18,0.0,16.63
00080.c.clean,32,32,0.0,18.89
00081.c.clean,32,32,0.0,18.94
00082.c.clean,32,32,0.0,18.8
00083.c.clean,32,32,0.0,18.98
00084.c.clean,32,32,0.0,19.31
00085.c.clean,32,32,0.0,19.07
00086.c.clean,32,0,,3.82
00087.c.clean,32,32,0.0,18.85
00088.c.clean,32,0,,3.83
00089.c.clean,32,32,0.0,18.96
00090.c.clean,32,4,0.0,5.72
00091.c.clean,32,20,0.0,13.18
00092.c.clean,32,32,0.0,18.73
00093.c.clean,32,32,0.0,18.42
00094.c.clean,32,32,0.0,18.29
00095.c.clean,32,32,0.0,18.71
00096.c.clean,32,32,0.0,18.6
00097.c.clean,32,32,0.0,18.34
00098.c.clean,32,32,0.0,14.41
00099.c.clean,32,32,0.0,18.63
00100.c.clean,32,32,0.0,18.56
00101.c.clean,32,0,,100.24
