seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,3.2
00002.c.clean,32,32,0.0,3.53
00003.c.clean,32,32,0.0,3.24
00004.c.clean,32,32,0.0,3.22
00005.c.clean,32,32,0.0,3.34
00006.c.clean,32,0,,9.11
00007.c.clean,32,0,,9.13
00008.c.clean,32,3,0.0,9.27
00009.c.clean,32,32,0.0,3.4
00010.c.clean,32,32,0.0,3.16
00011.c.clean,32,32,0.0,3.44
00012.c.clean,32,32,0.0,3.36
00013.c.clean,32,32,0.0,3.36
00014.c.clean,32,29,0.0,3.92
00015.c.clean,32,6,0.0,3.1
00016.c.clean,32,8,0.0,3.02
00017.c.clean,32,32,0.0,3.42
00018.c.clean,32,32,0.0,3.93
00019.c.clean,32,32,0.0,3.37
00020.c.clean,32,32,0.0,3.46
00021.c.clean,32,32,0.0,3.87
00022.c.clean,32,32,0.0,3.3
00023.c.clean,32,32,0.0,3.56
00024.c.clean,32,32,1.0,3.23
00025.c.clean,32,0,,3.18
00026.c.clean,32,20,0.0,2.97
00027.c.clean,32,32,0.0,3.28
00028.c.clean,32,32,0.0,3.58
00029.c.clean,32,32,0.0,3.07
00030.c.clean,32,32,0.0,3.53
00031.c.clean,32,32,0.0,3.42
00032.c.clean,32,10,0.0,3.37
00033.c.clean,32,32,0.0,3.41
00034.c.clean,32,0,,9.6
00035.c.clean,32,32,0.0,3.63
00036.c.clean,32,32,0.0,3.2
00037.c.clean,32,8,0.0,3.38
00038.c.clean,32,32,0.0,3.18
00039.c.clean,32,32,0.0,3.61
00041.c.clean,32,32,0.0,3.56
00042.c.clean,32,32,0.0,3.37
00043.c.clean,32,32,0.0,3.76
00044.c.clean,32,32,0.0,3.36
00045.c.clean,32,32,0.0,3.39
00046.c.clean,32,32,0.0,3.78
00047.c.clean,32,32,0.0,3.39
00048.c.clean,32,32,0.0,4.0
00049.c.clean,32,32,0.0,3.56
00050.c.clean,32,32,0.0,3.72
00051.c.clean,32,0,,3.35
00052.c.clean,32,32,0.0,3.39
00053.c.clean,32,32,0.0,3.16
00054.c.clean,32,32,0.0,3.4
00055.c.clean,32,32,0.0,3.54
00057.c.clean,32,32,0.0,3.53
00058.c.clean,32,13,0.0,3.59
00059.c.clean,32,32,0.0,3.23
00060.c.clean,32,32,0.0,3.37
00061.c.clean,32,32,0.0,2.95
00062.c.clean,32,32,0.0,3.86
00063.c.clean,32,32,0.0,3.15
00064.c.clean,32,32,0.0,3.29
00065.c.clean,32,32,0.0,3.39
00066.c.clean,32,32,0.0,3.28
00067.c.clean,32,32,0.0,3.38
00068.c.clean,32,32,0.0,3.06
00069.c.clean,32,32,0.0,2.68
00070.c.clean,32,32,0.0,3.22
00071.c.clean,32,32,0.0,3.35
00072.c.clean,32,6,0.0,3.21
00073.c.clean,32,8,0.0,3.26
