seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,26.25
00002.c.clean,32,32,0.0,25.41
00003.c.clean,32,32,0.0,25.85
00004.c.clean,32,32,0.0,26.23
00005.c.clean,32,32,0.0,26.3
00006.c.clean,32,0,,110.05
00007.c.clean,32,0,,119.52
00008.c.clean,32,0,,109.24
00009.c.clean,32,0,,22.34
00010.c.clean,32,32,0.0,23.76
00011.c.clean,32,32,0.0,22.96
00012.c.clean,32,0,,21.45
00013.c.clean,32,31,0.0,24.3
00014.c.clean,32,30,0.0,25.42
00015.c.clean,32,7,0.0,23.61
00016.c.clean,32,13,0.0,23.55
00017.c.clean,32,30,0.0,24.95
00018.c.clean,32,19,0.0,24.44
00019.c.clean,32,32,0.0,25.34
00020.c.clean,32,32,0.0,25.55
00021.c.clean,32,12,0.0,24.25
00022.c.clean,32,32,0.0,24.82
00023.c.clean,32,32,0.0,25.55
00024.c.clean,32,29,1.0,25.18
00025.c.clean,32,0,,23.38
00026.c.clean,32,18,0.0,24.58
00027.c.clean,32,32,0.0,25.55
00028.c.clean,32,32,0.0,25.16
00029.c.clean,32,32,0.0,24.68
00030.c.clean,32,32,0.0,24.82
00031.c.clean,32,32,0.0,24.59
00032.c.clean,32,10,0.0,24.21
00033.c.clean,32,32,0.0,24.71
00034.c.clean,32,0,,119.88
00035.c.clean,32,32,0.0,25.22
00036.c.clean,32,7,0.0,24.25
00037.c.clean,32,0,,23.73
00038.c.clean,32,32,0.0,25.12
00039.c.clean,32,32,0.0,24.94
00041.c.clean,32,14,0.0,78.68
00042.c.clean,32,32,0.0,26.13
00043.c.clean,32,2,0.0,23.91
00044.c.clean,32,32,0.0,25.45
00045.c.clean,32,32,0.0,25.87
00046.c.clean,32,32,0.0,24.89
00047.c.clean,32,32,0.0,25.29
00048.c.clean,32,32,0.0,24.43
00049.c.clean,32,32,0.0,24.44
00050.c.clean,32,32,0.0,24.92
00051.c.clean,32,0,,22.39
00052.c.clean,32,32,0.0,25.63
00053.c.clean,32,32,0.0,25.16
00054.c.clean,32,32,0.0,24.86
00055.c.clean,32,32,0.0,25.24
00057.c.clean,32,32,0.0,25.61
00058.c.clean,32,11,0.0,23.72
00059.c.clean,32,32,0.0,25.06
00060.c.clean,32,32,0.0,26.06
00061.c.clean,32,32,0.0,25.09
00062.c.clean,32,32,0.0,25.62
00063.c.clean,32,32,0.0,24.97
00064.c.clean,32,32,0.0,25.92
00065.c.clean,32,15,0.0,24.17
00066.c.clean,32,1,0.0,22.36
00067.c.clean,32,32,0.0,25.24
00068.c.clean,32,32,0.0,25.44
00069.c.clean,32,32,0.0,25.13
00070.c.clean,32,32,0.0,25.65
00071.c.clean,32,32,0.0,25.04
00072.c.clean,32,0,,24.45
00073.c.clean,32,0,,24.15
00074.c.clean,32,32,0.0,25.03
00075.c.clean,32,32,0.0,24.83
00076.c.clean,32,32,0.0,24.76
00077.c.clean,32,0,,23.6
00078.c.clean,32,0,,22.23
00079.c.clean,32,16,0.0,23.57
00080.c.clean,32,32,0.0,25.46
00081.c.clean,32,32,0.0,25.33
00082.c.clean,32,32,0.0,24.72
00083.c.clean,32,32,0.0,25.24
00084.c.clean,32,32,0.0,25.03
00085.c.clean,32,32,0.0,25.33
00086.c.clean,32,0,,23.25
00087.c.clean,32,32,0.0,24.98
00088.c.clean,32,0,,22.64
00089.c.clean,32,32,0.0,24.5
00090.c.clean,32,17,0.0,24.6
00091.c.clean,32,18,0.0,24.0
00092.c.clean,32,32,0.0,25.23
00093.c.clean,32,32,0.0,25.39
00094.c.clean,32,32,0.0,25.34
00095.c.clean,32,32,0.0,25.05
00096.c.clean,32,32,0.0,25.01
00097.c.clean,32,32,0.0,25.0
00098.c.clean,32,32,0.0,25.3
00099.c.clean,32,32,0.0,25.32
00100.c.clean,32,32,0.0,25.48
00101.c.clean,32,0,,120.13
00102.c.clean,32,0,,23.67
00103.c.clean,32,32,0.0,25.78
00105.c.clean,32,32,0.0,49.26
00106.c.clean,32,32,0.0,25.21
00107.c.clean,32,32,0.0,25.92
00108.c.clean,32,32,0.0,25.8
00109.c.clean,32,32,0.0,26.01
00110.c.clean,32,32,0.0,25.3
00111.c.clean,32,0,,22.41
00112.c.clean,32,32,0.0,26.06
00113.c.clean,32,17,0.0,24.45
00114.c.clean,32,32,0.0,25.46
00115.c.clean,32,1,0.0,24.09
00116.c.clean,32,32,0.0,24.9
00117.c.clean,32,1,0.0,23.57
00118.c.clean,32,32,0.0,25.04
00119.c.clean,32,32,0.0,24.92
00120.c.clean,32,32,0.0,25.67
00121.c.clean,32,32,0.0,25.18
00122.c.clean,32,32,0.0,25.26
00123.c.clean,32,32,0.0,25.23
00124.c.clean,32,0,,22.6
00126.c.clean,32,32,0.0,25.38
00127.c.clean,32,32,0.0,25.85
00128.c.clean,32,32,0.0,25.64
00130.c.clean,32,0,,23.62
00133.c.clean,32,9,0.0,23.87
00134.c.clean,32,0,,23.98
00135.c.clean,32,32,0.0,26.03
00136.c.clean,32,32,0.0,25.12
00137.c.clean,32,32,0.0,26.73
00138.c.clean,32,21,0.0,24.88
00139.c.clean,32,0,,24.05
00140.c.clean,32,9,16.0,24.96
00141.c.clean,32,32,0.0,25.29
00142.c.clean,32,32,0.0,24.66
00143.c.clean,32,0,,24.03
00144.c.clean,32,0,,22.53
00145.c.clean,32,32,0.0,25.75
00146.c.clean,32,32,0.0,25.3
00147.c.clean,32,9,0.0,7.35
00148.c.clean,32,6,0.0,9.53
