seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,18.69
00002.c.clean,32,32,0.0,18.66
00003.c.clean,32,32,0.0,18.84
00004.c.clean,32,32,0.0,18.96
00005.c.clean,32,32,0.0,18.94
00006.c.clean,32,0,,96.57
00007.c.clean,32,0,,100.33
00008.c.clean,32,0,,97.17
00009.c.clean,32,0,,12.76
00010.c.clean,32,32,0.0,18.56
00011.c.clean,32,32,0.0,18.65
00012.c.clean,32,0,,3.8
00013.c.clean,32,31,0.0,20.19
00014.c.clean,32,27,0.0,20.0
00015.c.clean,32,3,0.0,5.51
00016.c.clean,32,10,0.0,9.35
00017.c.clean,32,29,0.0,18.98
00018.c.clean,32,15,0.0,16.74
00019.c.clean,32,32,0.0,20.85
00020.c.clean,32,32,0.0,22.13
00021.c.clean,32,17,0.0,19.11
00022.c.clean,32,32,0.0,22.17
00023.c.clean,32,32,0.0,20.66
00024.c.clean,32,27,0.0,20.46
00025.c.clean,32,0,,3.86
00026.c.clean,32,28,0.0,18.86
00027.c.clean,32,32,0.0,19.77
00028.c.clean,32,32,0.0,21.6
00029.c.clean,32,32,0.0,21.14
00030.c.clean,32,32,0.0,19.71
00031.c.clean,32,32,0.0,20.43
00032.c.clean,32,7,0.0,8.51
00033.c.clean,32,32,0.0,20.98
00034.c.clean,32,0,,100.31
00035.c.clean,32,0,,3.86
00036.c.clean,32,8,0.0,16.09
00037.c.clean,32,0,,7.04
00038.c.clean,32,32,0.0,20.84
00039.c.clean,32,32,0.0,19.92
00041.c.clean,32,15,0.0,62.53
00042.c.clean,32,32,0.0,19.73
00043.c.clean,32,8,0.0,16.03
00044.c.clean,32,32,0.0,20.13
00045.c.clean,32,32,0.0,19.62
00046.c.clean,32,32,0.0,19.88
00047.c.clean,32,32,0.0,19.56
00048.c.clean,32,32,0.0,19.33
00049.c.clean,32,32,0.0,20.54
00050.c.clean,32,32,0.0,20.59
00051.c.clean,32,17,0.0,12.86
00052.c.clean,32,32,0.0,19.84
00053.c.clean,32,32,0.0,20.51
00054.c.clean,32,32,0.0,19.7
00055.c.clean,32,32,0.0,19.18
00057.c.clean,32,32,0.0,19.86
00058.c.clean,32,0,,3.94
00059.c.clean,32,32,0.0,20.73
00060.c.clean,32,32,0.0,20.15
00061.c.clean,32,32,0.0,20.27
00062.c.clean,32,32,0.0,21.12
00063.c.clean,32,32,0.0,20.26
00064.c.clean,32,32,0.0,19.27
00065.c.clean,32,14,0.0,10.76
00066.c.clean,32,0,,3.79
