seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,3.29
00002.c.clean,32,32,0.0,3.08
00003.c.clean,32,32,0.0,3.28
00004.c.clean,32,32,0.0,3.25
00005.c.clean,32,32,0.0,2.98
00006.c.clean,33,2,0.0,9.73
00007.c.clean,32,0,,9.66
00008.c.clean,32,1,0.0,9.2
00009.c.clean,32,31,1.0,3.71
00010.c.clean,32,32,0.0,3.46
00011.c.clean,32,32,0.0,3.03
00012.c.clean,32,32,0.0,3.48
00013.c.clean,32,30,0.0,3.36
00014.c.clean,32,28,0.0,3.14
00015.c.clean,32,4,0.0,3.78
00016.c.clean,32,11,0.0,3.65
00017.c.clean,32,32,0.0,3.23
00018.c.clean,32,32,0.0,2.82
00019.c.clean,32,32,0.0,3.38
00020.c.clean,32,32,0.0,3.5
00021.c.clean,32,32,0.0,3.7
00022.c.clean,32,32,0.0,3.3
00023.c.clean,32,32,0.0,3.25
00024.c.clean,32,32,1.0,3.63
00025.c.clean,32,0,,3.26
00026.c.clean,32,18,0.0,3.47
00027.c.clean,32,32,0.0,3.26
00028.c.clean,32,32,0.0,3.27
00029.c.clean,32,32,0.0,3.39
00030.c.clean,32,32,0.0,3.25
00031.c.clean,32,32,0.0,3.17
00032.c.clean,32,6,0.0,2.92
00033.c.clean,32,32,0.0,3.57
00034.c.clean,32,0,,9.23
00035.c.clean,32,32,0.0,3.27
00036.c.clean,32,32,0.0,3.48
00037.c.clean,32,7,0.0,3.61
00038.c.clean,32,32,0.0,3.45
00039.c.clean,32,32,0.0,3.41
00041.c.clean,32,31,0.0,3.52
00042.c.clean,32,32,0.0,3.54
00043.c.clean,32,32,0.0,3.06
00044.c.clean,32,32,0.0,3.49
00045.c.clean,32,32,0.0,3.33
00046.c.clean,32,32,0.0,3.45
00047.c.clean,32,32,0.0,3.42
00048.c.clean,32,32,0.0,3.1
00049.c.clean,32,32,0.0,3.65
00050.c.clean,32,32,0.0,3.22
00051.c.clean,32,0,,3.78
00052.c.clean,32,32,0.0,3.33
00053.c.clean,32,32,0.0,3.39
00054.c.clean,32,32,0.0,3.88
00055.c.clean,32,32,0.0,3.31
00057.c.clean,32,32,0.0,3.23
00058.c.clean,32,11,0.0,2.97
00059.c.clean,32,32,0.0,3.8
00060.c.clean,32,32,0.0,3.6
00061.c.clean,32,32,0.0,3.15
00062.c.clean,32,32,0.0,3.23
00063.c.clean,32,32,0.0,3.32
00064.c.clean,32,31,0.0,3.57
00065.c.clean,32,32,0.0,3.21
00066.c.clean,32,32,0.0,3.27
00067.c.clean,32,32,0.0,3.26
00068.c.clean,32,32,0.0,3.84
00069.c.clean,32,32,0.0,3.4
00070.c.clean,32,32,0.0,3.44
00071.c.clean,32,32,0.0,3.06
00072.c.clean,32,7,0.0,3.42
00073.c.clean,32,12,0.0,3.35
00074.c.clean,32,32,0.0,3.31
00075.c.clean,32,32,0.0,3.41
00076.c.clean,32,32,0.0,3.33
00077.c.clean,32,0,,3.28
00078.c.clean,32,32,0.0,3.5
00079.c.clean,32,32,0.0,3.48
00080.c.clean,32,32,0.0,3.51
00081.c.clean,32,32,0.0,3.12
00082.c.clean,32,32,0.0,3.2
