seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,12.34
00002.c.clean,32,32,0.0,14.25
00003.c.clean,32,32,0.0,12.6
00004.c.clean,32,32,0.0,12.53
00005.c.clean,32,32,0.0,12.77
00006.c.clean,32,2,0.0,52.3
00007.c.clean,32,0,,62.81
00008.c.clean,32,1,0.0,54.12
00009.c.clean,32,31,1.0,14.53
00010.c.clean,32,32,0.0,12.32
00011.c.clean,32,32,0.0,12.44
00012.c.clean,32,32,0.0,11.7
00013.c.clean,32,31,0.0,11.38
00014.c.clean,32,24,0.0,13.69
00015.c.clean,32,4,0.0,12.05
00016.c.clean,32,12,0.0,14.58
00017.c.clean,32,32,0.0,12.74
00018.c.clean,32,32,0.0,13.31
00019.c.clean,32,32,0.0,14.78
00020.c.clean,32,32,0.0,11.45
00021.c.clean,32,32,0.0,12.56
00022.c.clean,32,32,0.0,13.61
00023.c.clean,32,32,0.0,12.56
00024.c.clean,32,32,2.0,12.89
00025.c.clean,32,0,,13.8
00026.c.clean,32,14,0.0,15.26
00027.c.clean,32,32,0.0,12.61
00028.c.clean,32,32,0.0,14.43
00029.c.clean,32,32,0.0,12.79
00030.c.clean,32,32,0.0,12.02
00031.c.clean,32,32,0.0,11.82
00032.c.clean,32,4,0.0,13.39
00033.c.clean,32,32,0.0,12.66
00034.c.clean,32,0,,62.76
00035.c.clean,32,32,0.0,11.65
00036.c.clean,32,32,0.0,11.98
00037.c.clean,32,14,0.0,15.03
00038.c.clean,32,32,0.0,11.85
00039.c.clean,32,32,0.0,12.83
00041.c.clean,32,32,0.0,12.81
00042.c.clean,32,32,0.0,14.52
00043.c.clean,32,32,0.0,11.61
00044.c.clean,32,32,0.0,11.93
00045.c.clean,32,32,0.0,12.65
00046.c.clean,32,32,0.0,11.6
00047.c.clean,32,32,0.0,11.53
00048.c.clean,32,32,0.0,14.04
00049.c.clean,32,32,0.0,11.74
00050.c.clean,32,32,0.0,12.54
