seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,7.73
00002.c.clean,32,32,0.0,6.8
00003.c.clean,32,32,0.0,5.87
00004.c.clean,32,32,0.0,7.36
00005.c.clean,32,32,0.0,7.15
00006.c.clean,32,0,,29.46
00007.c.clean,32,0,,30.09
00008.c.clean,32,0,,28.97
00009.c.clean,32,0,,5.85
00010.c.clean,32,32,0.0,7.57
00011.c.clean,32,32,0.0,6.03
00012.c.clean,32,0,,7.06
00013.c.clean,32,29,0.0,7.35
00014.c.clean,32,31,0.0,7.81
00015.c.clean,32,5,0.0,7.41
00016.c.clean,32,11,0.0,6.58
00017.c.clean,32,26,0.0,7.4
00018.c.clean,32,16,0.0,7.11
00019.c.clean,32,32,0.0,7.78
00020.c.clean,32,32,0.0,6.94
00021.c.clean,32,11,0.0,7.43
00022.c.clean,32,32,0.0,5.95
00023.c.clean,32,32,0.0,7.08
00024.c.clean,32,26,1.0,7.86
00025.c.clean,32,0,,6.92
00026.c.clean,32,16,0.0,6.79
00027.c.clean,32,32,0.0,7.16
00028.c.clean,32,32,0.0,6.23
00029.c.clean,32,32,0.0,7.07
00030.c.clean,32,32,0.0,5.65
00031.c.clean,32,32,0.0,7.47
00032.c.clean,32,6,0.0,7.75
00033.c.clean,32,32,0.0,7.48
00034.c.clean,32,0,,29.19
00035.c.clean,32,32,0.0,7.21
00036.c.clean,32,6,0.0,7.28
00037.c.clean,32,0,,5.97
00038.c.clean,32,32,0.0,6.71
00039.c.clean,32,32,0.0,7.52
00041.c.clean,32,15,0.0,19.6
00042.c.clean,32,32,0.0,6.55
00043.c.clean,32,5,0.0,6.6
00044.c.clean,32,32,0.0,5.99
00045.c.clean,32,32,0.0,5.89
00046.c.clean,32,32,0.0,6.67
00047.c.clean,32,32,0.0,7.01
00048.c.clean,32,32,0.0,7.43
00049.c.clean,32,32,0.0,7.83
00050.c.clean,32,32,0.0,7.65
00051.c.clean,32,0,,6.63
00052.c.clean,32,32,0.0,8.2
00053.c.clean,32,32,0.0,7.18
00054.c.clean,32,32,0.0,7.84
00055.c.clean,32,32,0.0,8.04
00057.c.clean,32,32,0.0,7.01
00058.c.clean,32,15,0.0,7.94
00059.c.clean,32,32,0.0,7.5
00060.c.clean,32,32,0.0,7.33
00061.c.clean,32,32,0.0,7.61
00062.c.clean,32,32,0.0,6.85
00063.c.clean,32,32,0.0,7.69
00064.c.clean,32,32,0.0,6.42
00065.c.clean,32,21,0.0,7.72
00066.c.clean,32,3,0.0,6.54
00067.c.clean,32,32,0.0,7.3
00068.c.clean,32,32,0.0,7.81
00069.c.clean,32,32,0.0,6.42
00070.c.clean,32,32,0.0,6.36
00071.c.clean,32,32,0.0,7.78
00072.c.clean,32,0,,7.23
00073.c.clean,32,0,,6.12
00074.c.clean,32,32,0.0,6.89
00075.c.clean,32,32,0.0,7.62
00076.c.clean,32,32,0.0,7.71
00077.c.clean,32,0,,6.24
00078.c.clean,32,0,,6.36
00079.c.clean,32,16,0.0,7.73
00080.c.clean,32,32,0.0,6.35
00081.c.clean,32,32,0.0,7.61
00082.c.clean,32,32,0.0,7.06
00083.c.clean,32,32,0.0,7.68
00084.c.clean,32,32,0.0,7.95
00085.c.clean,32,32,0.0,7.89
00086.c.clean,32,0,,6.41
00087.c.clean,32,32,0.0,7.55
