seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,12.81
00002.c.clean,32,32,0.0,13.11
00003.c.clean,32,32,0.0,12.23
00004.c.clean,32,32,0.0,16.43
00005.c.clean,32,32,0.0,12.49
00006.c.clean,32,0,,51.44
00007.c.clean,32,0,,59.13
00008.c.clean,32,3,0.0,51.91
00009.c.clean,32,32,0.0,12.58
00010.c.clean,32,32,0.0,13.93
00011.c.clean,32,32,0.0,12.67
00012.c.clean,32,32,0.0,13.12
00013.c.clean,32,29,0.0,15.65
00014.c.clean,32,25,0.0,12.21
00015.c.clean,32,6,0.0,13.58
00016.c.clean,32,10,0.0,15.9
00017.c.clean,32,32,0.0,13.17
00018.c.clean,32,32,0.0,12.31
00019.c.clean,32,32,0.0,13.24
00020.c.clean,32,32,0.0,14.29
00021.c.clean,32,32,0.0,12.71
00022.c.clean,32,32,0.0,12.77
00023.c.clean,32,32,0.0,12.07
00024.c.clean,32,32,1.0,14.57
00025.c.clean,32,0,,11.65
00026.c.clean,32,19,0.0,12.77
00027.c.clean,32,32,0.0,13.0
00028.c.clean,32,32,0.0,12.29
00029.c.clean,32,32,0.0,13.11
00030.c.clean,32,32,0.0,12.47
00031.c.clean,32,32,0.0,13.3
00032.c.clean,32,7,0.0,14.24
00033.c.clean,32,32,0.0,12.17
00034.c.clean,32,0,,63.59
00035.c.clean,32,32,0.0,11.92
00036.c.clean,32,32,0.0,13.18
00037.c.clean,32,9,0.0,13.43
00038.c.clean,32,32,0.0,11.55
00039.c.clean,32,32,0.0,12.5
00041.c.clean,32,32,0.0,12.42
00042.c.clean,32,32,0.0,12.73
00043.c.clean,32,32,0.0,12.77
00044.c.clean,32,32,0.0,12.19
00045.c.clean,32,32,0.0,13.36
00046.c.clean,32,32,0.0,13.26
00047.c.clean,32,32,0.0,12.94
00048.c.clean,32,32,0.0,12.21
00049.c.clean,32,32,0.0,12.95
00050.c.clean,32,32,0.0,13.43
00051.c.clean,32,0,,15.02
00052.c.clean,32,32,0.0,12.22
00053.c.clean,32,32,0.0,11.94
00054.c.clean,32,32,0.0,11.74
00055.c.clean,32,32,0.0,12.95
00057.c.clean,32,32,0.0,12.7
00058.c.clean,32,19,0.0,14.95
00059.c.clean,32,32,0.0,13.29
00060.c.clean,32,32,0.0,15.88
00061.c.clean,32,32,0.0,14.15
00062.c.clean,32,32,0.0,13.49
00063.c.clean,32,32,0.0,13.0
00064.c.clean,32,32,0.0,12.56
00065.c.clean,32,32,0.0,12.65
00066.c.clean,32,32,0.0,12.22
00067.c.clean,32,32,0.0,13.02
00068.c.clean,32,32,0.0,11.71
00069.c.clean,32,32,0.0,13.65
00070.c.clean,32,32,0.0,12.78
00071.c.clean,32,32,0.0,14.17
00072.c.clean,32,8,0.0,15.18
00073.c.clean,32,5,0.0,14.25
00074.c.clean,32,32,0.0,13.25
00075.c.clean,32,32,0.0,12.49
00076.c.clean,32,32,0.0,13.86
00077.c.clean,32,0,,11.34
00078.c.clean,32,32,0.0,13.06
00079.c.clean,32,32,0.0,11.89
00080.c.clean,32,32,0.0,12.78
00081.c.clean,32,32,0.0,16.15
00082.c.clean,32,32,0.0,13.24
00083.c.clean,32,32,0.0,15.24
00084.c.clean,32,32,0.0,12.59
00085.c.clean,32,32,0.0,12.7
00086.c.clean,32,32,0.0,13.95
00087.c.clean,32,32,0.0,12.45
00088.c.clean,32,0,,12.4
00089.c.clean,32,32,0.0,12.95
00090.c.clean,32,19,0.0,16.11
00091.c.clean,32,13,0.0,16.04
00092.c.clean,32,32,0.0,14.06
00093.c.clean,32,32,0.0,12.13
00094.c.clean,32,32,0.0,13.52
00095.c.clean,32,32,0.0,13.72
00096.c.clean,32,32,0.0,12.95
00097.c.clean,32,32,0.0,13.29
00098.c.clean,32,32,0.0,12.66
00099.c.clean,32,32,0.0,13.66
00100.c.clean,32,32,0.0,12.21
00101.c.clean,32,0,,63.25
00102.c.clean,32,7,0.0,12.87
00103.c.clean,32,32,0.0,14.72
00105.c.clean,32,32,0.0,12.34
00106.c.clean,32,32,0.0,11.82
00107.c.clean,32,32,0.0,12.87
00108.c.clean,32,32,0.0,12.69
00109.c.clean,32,32,0.0,11.9
00110.c.clean,32,32,0.0,12.65
00111.c.clean,32,32,0.0,12.3
00112.c.clean,32,32,0.0,12.92
00113.c.clean,32,32,0.0,12.75
00114.c.clean,32,32,0.0,13.12
00115.c.clean,32,1,0.0,11.43
00116.c.clean,32,32,0.0,13.42
00117.c.clean,32,1,0.0,15.13
00118.c.clean,32,32,0.0,13.18
00119.c.clean,32,32,0.0,12.27
00120.c.clean,32,32,0.0,12.54
00121.c.clean,32,32,0.0,13.7
00122.c.clean,32,32,0.0,14.62
00123.c.clean,32,32,0.0,12.68
00124.c.clean,32,0,,12.2
00126.c.clean,32,32,0.0,12.45
00127.c.clean,32,32,0.0,12.48
00128.c.clean,32,32,0.0,14.23
00130.c.clean,32,0,,10.93
00133.c.clean,32,32,0.0,13.19
00134.c.clean,32,1,0.0,14.41
00135.c.clean,32,32,0.0,12.24
00136.c.clean,32,32,0.0,11.86
00137.c.clean,32,32,0.0,12.25
00138.c.clean,32,14,0.0,12.97
00139.c.clean,32,32,0.0,12.79
00140.c.clean,32,32,16.0,15.46
00141.c.clean,32,32,0.0,13.5
00142.c.clean,32,32,0.0,12.8
00143.c.clean,32,11,2.0,13.0
00144.c.clean,32,0,,14.72
00145.c.clean,32,32,0.0,12.65
00146.c.clean,32,32,0.0,13.14
00147.c.clean,32,8,0.0,6.12
00148.c.clean,32,1,0.0,2.84
00149.c.clean,32,32,0.0,12.3
00150.c.clean,32,13,0.0,6.39
00151.c.clean,32,0,,0.28
00152.c.clean,32,32,0.0,14.98
00153.c.clean,32,32,0.0,13.02
00155.c.clean,32,32,0.0,12.84
00209.c.clean,32,32,0.0,13.02
00211.c.clean,32,32,0.0,12.45
00214.c.clean,32,0,,13.12
00217.c.clean,32,1,0.0,13.58
00218.c.clean,32,1,0.0,0.82
