seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,128,128,0.0,28.0
00002.c.clean,128,128,0.0,28.54
00003.c.clean,128,127,0.0,30.86
00004.c.clean,128,100,0.0,41.42
00005.c.clean,128,61,0.0,46.6
00006.c.clean,128,0,,77.68
00007.c.clean,128,0,,69.18
00008.c.clean,128,0,,56.72
00009.c.clean,128,0,,44.34
00010.c.clean,128,51,0.0,47.0
00011.c.clean,128,47,0.0,48.52
00012.c.clean,128,0,,46.37
00013.c.clean,128,59,0.0,48.15
00014.c.clean,128,85,0.0,42.35
00015.c.clean,128,27,0.0,34.73
00016.c.clean,128,15,0.0,46.72
00017.c.clean,128,13,0.0,49.77
00018.c.clean,128,15,0.0,49.11
00019.c.clean,128,83,0.0,45.83
00020.c.clean,128,56,0.0,47.97
00021.c.clean,128,46,0.0,44.75
00022.c.clean,128,96,0.0,42.3
00023.c.clean,129,124,0.0,38.22
00024.c.clean,128,102,1.0,40.2
00025.c.clean,128,0,,47.18
00026.c.clean,128,17,0.0,47.69
00027.c.clean,128,112,0.0,40.96
00028.c.clean,128,74,0.0,45.45
00029.c.clean,128,104,0.0,42.49
00030.c.clean,128,73,0.0,45.0
00031.c.clean,128,110,0.0,39.82
00032.c.clean,128,21,0.0,40.76
00033.c.clean,128,82,0.0,45.66
00034.c.clean,128,0,,65.92
00035.c.clean,128,93,0.0,44.71
00036.c.clean,128,17,0.0,37.02
00037.c.clean,128,0,,45.44
00038.c.clean,128,74,0.0,46.99
00039.c.clean,128,66,0.0,47.42
00041.c.clean,128,20,0.0,54.94
00042.c.clean,128,80,0.0,46.7
00043.c.clean,128,19,0.0,42.08
00044.c.clean,128,115,0.0,36.28
00045.c.clean,128,65,0.0,44.61
00046.c.clean,128,109,0.0,43.26
00047.c.clean,128,115,0.0,40.06
00048.c.clean,128,128,0.0,35.27
00049.c.clean,128,109,0.0,37.92
00050.c.clean,128,89,0.0,45.46
00051.c.clean,128,0,,45.02
00052.c.clean,128,82,0.0,45.95
00053.c.clean,128,89,0.0,44.74
00054.c.clean,128,117,0.0,41.73
00055.c.clean,128,45,0.0,47.95
00057.c.clean,128,8,0.0,49.72
00058.c.clean,128,14,0.0,49.37
00059.c.clean,128,31,0.0,48.05
00060.c.clean,128,55,0.0,47.52
00061.c.clean,128,11,0.0,49.32
00062.c.clean,128,92,0.0,44.77
00063.c.clean,128,81,0.0,46.87
00064.c.clean,128,0,,50.1
00065.c.clean,128,43,0.0,43.3
00066.c.clean,128,1,0.0,45.09
00067.c.clean,128,99,0.0,43.98
00068.c.clean,128,53,0.0,47.26
00069.c.clean,128,87,0.0,46.05
00070.c.clean,128,57,0.0,46.88
00071.c.clean,128,91,0.0,44.11
00072.c.clean,128,0,,43.14
00073.c.clean,129,0,,45.06
00074.c.clean,128,72,0.0,46.62
00075.c.clean,128,87,0.0,44.19
00076.c.clean,128,93,0.0,44.47
00077.c.clean,128,0,,37.93
00078.c.clean,128,0,,45.28
00079.c.clean,128,24,0.0,46.48
00080.c.clean,128,82,0.0,43.26
00081.c.clean,128,113,0.0,43.73
00082.c.clean,128,81,0.0,45.04
00083.c.clean,128,77,0.0,45.79
00084.c.clean,128,73,0.0,45.29
00085.c.clean,128,101,0.0,43.95
00086.c.clean,128,0,,40.88
00087.c.clean,128,112,0.0,42.69
00088.c.clean,128,0,,45.97
00089.c.clean,128,91,0.0,45.87
00090.c.clean,128,22,0.0,46.98
00091.c.clean,128,56,0.0,40.15
00092.c.clean,128,121,0.0,37.18
00093.c.clean,128,116,0.0,40.76
00094.c.clean,128,116,0.0,41.36
00095.c.clean,128,81,0.0,46.63
00096.c.clean,128,127,0.0,38.43
00097.c.clean,128,117,0.0,41.28
00098.c.clean,128,109,0.0,43.14
00099.c.clean,128,64,0.0,46.06
00100.c.clean,128,97,0.0,43.99
00101.c.clean,128,0,,78.85
00102.c.clean,128,0,,45.62
00103.c.clean,128,56,0.0,47.61
00105.c.clean,128,12,0.0,52.44
00106.c.clean,128,38,0.0,49.09
00107.c.clean,128,46,0.0,48.24
00108.c.clean,128,52,0.0,48.97
00109.c.clean,128,17,0.0,48.68
00110.c.clean,128,97,0.0,46.72
00111.c.clean,128,0,,47.29
00112.c.clean,128,66,0.0,48.34
00113.c.clean,128,17,0.0,47.84
00114.c.clean,128,40,0.0,47.85
00115.c.clean,128,5,0.0,45.47
00116.c.clean,128,41,0.0,48.17
00117.c.clean,128,0,,46.11
00118.c.clean,128,6,0.0,50.15
00119.c.clean,128,89,0.0,45.46
