seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,19.28
00002.c.clean,32,32,0.0,17.36
00003.c.clean,32,32,0.0,18.46
00004.c.clean,32,32,0.0,18.5
00005.c.clean,32,32,0.0,22.85
00006.c.clean,32,1,0.0,74.21
00007.c.clean,32,0,,94.41
00008.c.clean,32,1,0.0,65.51
00009.c.clean,32,32,0.0,18.3
00010.c.clean,32,32,0.0,17.59
00011.c.clean,32,32,0.0,17.73
00012.c.clean,32,32,0.0,18.28
00013.c.clean,32,32,0.0,18.87
00014.c.clean,32,28,0.0,17.9
00015.c.clean,32,9,0.0,7.45
00016.c.clean,32,8,0.0,6.86
00017.c.clean,32,32,0.0,18.53
00018.c.clean,32,32,0.0,18.58
00019.c.clean,32,32,0.0,18.66
00020.c.clean,32,32,0.0,18.59
00021.c.clean,32,32,0.0,18.71
00022.c.clean,32,32,0.0,18.16
00023.c.clean,32,32,0.0,18.22
00024.c.clean,32,32,0.0,18.75
00025.c.clean,32,0,,3.01
00026.c.clean,32,26,0.0,17.59
00027.c.clean,32,32,0.0,18.49
00028.c.clean,32,32,0.0,18.5
00029.c.clean,32,32,0.0,18.47
00030.c.clean,32,32,0.0,18.65
00031.c.clean,32,32,0.0,18.71
00032.c.clean,32,3,0.0,4.57
00033.c.clean,32,32,0.0,18.88
00034.c.clean,32,0,,99.05
00035.c.clean,32,0,,3.02
00036.c.clean,32,32,0.0,19.88
00037.c.clean,32,3,0.0,5.3
00038.c.clean,32,32,0.0,19.8
00039.c.clean,32,32,0.0,18.77
00041.c.clean,32,32,0.0,18.87
00042.c.clean,32,32,0.0,18.92
00043.c.clean,32,32,0.0,18.91
00044.c.clean,32,32,0.0,19.1
00045.c.clean,32,32,0.0,18.79
00046.c.clean,32,32,0.0,18.95
00047.c.clean,32,32,0.0,19.0
00048.c.clean,32,32,0.0,18.85
00049.c.clean,32,32,0.0,18.91
00050.c.clean,32,32,0.0,18.95
00051.c.clean,32,31,0.0,20.13
00052.c.clean,32,32,0.0,18.61
00053.c.clean,32,32,0.0,19.71
00054.c.clean,32,32,0.0,17.47
00055.c.clean,32,32,0.0,16.9
00057.c.clean,32,32,0.0,18.88
00058.c.clean,32,26,0.0,18.57
00059.c.clean,32,32,0.0,18.1
00060.c.clean,32,32,0.0,16.58
00061.c.clean,32,32,0.0,16.26
00062.c.clean,32,32,0.0,18.56
00063.c.clean,32,32,0.0,18.53
00064.c.clean,32,31,0.0,17.15
00065.c.clean,32,32,0.0,17.14
00066.c.clean,32,32,0.0,15.6
