seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,6.59
00002.c.clean,32,32,0.0,8.01
00003.c.clean,32,32,0.0,8.8
00004.c.clean,32,32,0.0,8.17
00005.c.clean,32,32,0.0,8.25
00006.c.clean,32,1,0.0,27.14
00007.c.clean,32,0,,31.07
00008.c.clean,32,0,,30.11
00009.c.clean,32,31,1.0,8.13
00010.c.clean,32,32,0.0,7.82
00011.c.clean,32,32,0.0,7.76
00012.c.clean,32,32,0.0,8.44
00013.c.clean,32,32,0.0,8.12
00014.c.clean,32,28,0.0,8.96
00015.c.clean,32,5,0.0,8.59
00016.c.clean,32,9,0.0,7.99
00017.c.clean,32,32,1.0,7.65
00018.c.clean,32,32,0.0,8.22
00019.c.clean,32,32,0.0,8.37
00020.c.clean,32,32,0.0,8.76
00021.c.clean,32,32,0.0,8.01
00022.c.clean,32,32,0.0,8.12
00023.c.clean,32,32,0.0,7.96
00024.c.clean,32,32,1.0,7.22
00025.c.clean,32,0,,7.75
00026.c.clean,32,18,0.0,7.84
00027.c.clean,32,32,0.0,7.94
00028.c.clean,32,32,0.0,7.97
00029.c.clean,32,32,0.0,7.7
00030.c.clean,32,32,0.0,7.78
00031.c.clean,32,32,0.0,9.07
00032.c.clean,32,8,0.0,8.17
00033.c.clean,32,32,0.0,8.61
00034.c.clean,32,0,,30.8
00035.c.clean,32,32,0.0,8.4
00036.c.clean,32,32,0.0,8.43
00037.c.clean,32,9,0.0,8.55
00038.c.clean,32,32,0.0,8.26
00039.c.clean,32,32,0.0,8.07
00041.c.clean,32,32,0.0,8.93
00042.c.clean,32,32,0.0,9.03
00043.c.clean,32,32,0.0,8.22
00044.c.clean,32,32,0.0,8.06
00045.c.clean,32,32,0.0,8.35
00046.c.clean,32,32,0.0,8.98
00047.c.clean,32,32,0.0,8.11
00048.c.clean,32,32,0.0,7.55
00049.c.clean,32,32,0.0,8.73
00050.c.clean,32,32,0.0,8.65
00051.c.clean,32,0,,7.99
00052.c.clean,32,32,0.0,6.92
00053.c.clean,32,32,0.0,8.27
00054.c.clean,32,32,0.0,7.77
00055.c.clean,32,32,0.0,9.17
00057.c.clean,32,32,0.0,7.38
00058.c.clean,32,15,0.0,8.53
00059.c.clean,32,32,0.0,8.67
00060.c.clean,32,32,0.0,8.39
00061.c.clean,32,32,0.0,7.85
00062.c.clean,32,32,0.0,8.44
00063.c.clean,32,32,0.0,7.31
00064.c.clean,32,32,0.0,7.75
00065.c.clean,32,32,0.0,8.44
00066.c.clean,32,32,0.0,8.63
00067.c.clean,32,32,0.0,7.97
00068.c.clean,32,32,0.0,7.86
00069.c.clean,32,32,0.0,8.81
00070.c.clean,32,32,0.0,8.73
00071.c.clean,32,32,0.0,7.8
00072.c.clean,32,8,0.0,8.31
00073.c.clean,32,9,0.0,7.55
00074.c.clean,32,32,0.0,7.65
00075.c.clean,32,32,0.0,8.29
00076.c.clean,32,32,0.0,9.08
00077.c.clean,32,0,,7.83
00078.c.clean,32,32,0.0,8.4
00079.c.clean,32,32,0.0,8.8
00080.c.clean,32,32,0.0,8.57
00081.c.clean,32,32,0.0,6.88
00082.c.clean,32,32,0.0,8.64
00083.c.clean,32,32,0.0,8.96
00084.c.clean,32,32,0.0,7.42
00085.c.clean,32,32,0.0,7.97
00086.c.clean,32,32,0.0,8.77
00087.c.clean,32,32,0.0,8.8
00088.c.clean,32,0,,6.81
00089.c.clean,32,32,0.0,7.98
00090.c.clean,32,15,0.0,8.19
00091.c.clean,32,13,0.0,8.53
00092.c.clean,32,32,0.0,7.36
00093.c.clean,32,32,0.0,8.19
00094.c.clean,32,32,0.0,7.46
00095.c.clean,32,32,0.0,8.36
00096.c.clean,32,32,0.0,8.37
00097.c.clean,32,32,0.0,8.1
00098.c.clean,32,32,0.0,8.22
00099.c.clean,32,32,0.0,8.67
00100.c.clean,32,32,0.0,9.37
00101.c.clean,32,0,,31.11
00102.c.clean,32,4,0.0,7.69
00103.c.clean,32,32,0.0,8.86
00105.c.clean,32,32,0.0,8.19
00106.c.clean,32,32,0.0,8.63
00107.c.clean,32,32,0.0,8.09
00108.c.clean,32,32,0.0,8.66
00109.c.clean,32,32,0.0,9.04
00110.c.clean,32,32,0.0,8.32
00111.c.clean,32,32,0.0,8.52
00112.c.clean,32,32,0.0,9.02
00113.c.clean,32,32,0.0,7.15
00114.c.clean,32,32,0.0,8.55
00115.c.clean,32,1,0.0,8.65
00116.c.clean,32,32,0.0,8.58
00117.c.clean,32,0,,7.56
00118.c.clean,32,32,0.0,7.58
00119.c.clean,32,32,0.0,8.03
00120.c.clean,32,32,0.0,8.83
00121.c.clean,32,32,0.0,8.58
00122.c.clean,32,32,0.0,8.36
00123.c.clean,32,32,0.0,8.01
00124.c.clean,32,0,,7.57
00126.c.clean,32,32,0.0,8.15
00127.c.clean,32,32,0.0,7.88
00128.c.clean,32,32,0.0,8.11
00130.c.clean,32,0,,8.5
00133.c.clean,32,32,0.0,8.38
00134.c.clean,32,0,,8.56
00135.c.clean,32,32,0.0,8.2
00136.c.clean,32,32,0.0,8.6
00137.c.clean,32,32,0.0,7.62
00138.c.clean,32,18,0.0,8.41
00139.c.clean,32,32,0.0,8.68
00140.c.clean,32,32,16.0,9.08
00141.c.clean,32,32,0.0,9.05
00142.c.clean,32,32,0.0,8.84
