seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,16.36
00002.c.clean,32,32,0.0,16.97
00003.c.clean,32,32,0.0,18.21
00004.c.clean,32,32,0.0,18.51
00005.c.clean,32,32,0.0,18.6
00006.c.clean,32,2,0.0,83.03
00007.c.clean,32,0,,94.23
00008.c.clean,32,1,0.0,62.27
00009.c.clean,32,30,0.0,17.19
00010.c.clean,32,32,0.0,18.26
00011.c.clean,32,32,0.0,17.5
00012.c.clean,32,32,0.0,18.17
00013.c.clean,32,30,0.0,17.9
00014.c.clean,32,30,0.0,18.54
00015.c.clean,32,6,0.0,5.97
00016.c.clean,32,12,0.0,8.85
00017.c.clean,32,32,0.0,18.57
00018.c.clean,32,32,0.0,18.31
00019.c.clean,32,32,0.0,18.69
00020.c.clean,32,32,0.0,17.97
00021.c.clean,32,32,0.0,18.21
00022.c.clean,32,32,0.0,17.89
00023.c.clean,32,32,0.0,17.39
00024.c.clean,32,32,0.0,18.44
00025.c.clean,32,0,,3.0
00026.c.clean,32,26,0.0,17.31
00027.c.clean,32,32,0.0,18.37
00028.c.clean,32,32,0.0,18.25
00029.c.clean,32,32,0.0,18.35
00030.c.clean,32,32,0.0,18.29
00031.c.clean,32,32,0.0,18.5
00032.c.clean,32,2,0.0,4.04
00033.c.clean,32,32,0.0,18.35
00034.c.clean,32,0,,99.42
00035.c.clean,32,0,,2.96
00036.c.clean,32,32,0.0,18.4
00037.c.clean,32,3,0.0,4.51
00038.c.clean,32,32,0.0,17.89
00039.c.clean,32,32,0.0,18.39
00041.c.clean,32,32,0.0,18.51
00042.c.clean,32,32,0.0,18.33
00043.c.clean,32,32,0.0,19.08
00044.c.clean,32,32,0.0,18.9
00045.c.clean,32,32,0.0,18.81
00046.c.clean,32,32,0.0,18.51
00047.c.clean,32,32,0.0,18.25
00048.c.clean,32,32,0.0,18.38
00049.c.clean,32,32,0.0,18.21
00050.c.clean,32,32,0.0,18.33
00051.c.clean,32,31,0.0,17.95
00052.c.clean,32,32,0.0,17.85
00053.c.clean,32,32,0.0,18.5
00054.c.clean,32,32,0.0,16.86
00055.c.clean,32,32,0.0,16.29
00057.c.clean,32,32,0.0,18.26
00058.c.clean,32,26,0.0,17.37
00059.c.clean,32,32,0.0,16.74
00060.c.clean,32,32,0.0,15.85
00061.c.clean,32,32,0.0,15.42
00062.c.clean,32,32,0.0,18.78
00063.c.clean,32,32,0.0,19.36
00064.c.clean,32,31,0.0,18.5
00065.c.clean,32,32,0.0,15.75
00066.c.clean,32,32,0.0,14.8
00067.c.clean,32,32,0.0,18.02
00068.c.clean,32,32,0.0,17.91
00069.c.clean,32,32,0.0,17.92
00070.c.clean,32,32,0.0,17.76
00071.c.clean,32,32,0.0,14.74
00072.c.clean,32,11,0.0,9.44
00073.c.clean,32,8,0.0,7.47
00074.c.clean,32,32,0.0,18.36
00075.c.clean,32,32,0.0,15.01
00076.c.clean,32,32,0.0,15.03
00077.c.clean,32,0,,3.04
00078.c.clean,32,32,0.0,18.07
00079.c.clean,32,32,0.0,18.22
00080.c.clean,32,32,0.0,17.38
00081.c.clean,32,32,0.0,18.1
00082.c.clean,32,32,0.0,18.05
00083.c.clean,32,32,0.0,18.03
00084.c.clean,32,32,0.0,18.35
00085.c.clean,32,32,0.0,16.27
00086.c.clean,32,32,0.0,18.28
00087.c.clean,32,32,0.0,17.49
00088.c.clean,32,0,,2.84
00089.c.clean,32,32,0.0,18.53
00090.c.clean,32,6,0.0,5.83
00091.c.clean,32,3,0.0,4.48
00092.c.clean,32,32,0.0,18.3
00093.c.clean,32,32,0.0,18.39
00094.c.clean,32,32,0.0,15.99
00095.c.clean,32,32,0.0,17.95
00096.c.clean,32,32,0.0,18.25
00097.c.clean,32,32,0.0,16.89
00098.c.clean,32,32,0.0,13.36
00099.c.clean,32,32,0.0,15.68
00100.c.clean,32,32,0.0,17.93
00101.c.clean,32,0,,99.24
00102.c.clean,32,9,0.0,7.19
00103.c.clean,32,32,0.0,18.01
00105.c.clean,32,32,0.0,18.09
00106.c.clean,32,32,0.0,17.96
00107.c.clean,32,32,0.0,18.04
00108.c.clean,32,32,0.0,15.2
00109.c.clean,32,32,0.0,17.85
00110.c.clean,32,32,0.0,13.64
00111.c.clean,32,32,0.0,17.92
00112.c.clean,32,0,,2.92
00113.c.clean,32,32,0.0,18.06
00114.c.clean,32,32,0.0,16.85
00115.c.clean,32,0,,2.95
00116.c.clean,32,32,0.0,17.6
00117.c.clean,32,0,,2.93
00118.c.clean,32,32,0.0,18.1
00119.c.clean,32,32,0.0,17.94
00120.c.clean,32,32,0.0,13.53
00121.c.clean,32,32,0.0,17.91
00122.c.clean,32,32,0.0,16.17
00123.c.clean,32,32,0.0,17.78
00124.c.clean,32,0,,2.91
00126.c.clean,32,32,0.0,18.11
00127.c.clean,32,32,0.0,17.73
00128.c.clean,32,32,0.0,18.18
00130.c.clean,32,0,,3.0
00133.c.clean,32,32,0.0,18.0
00134.c.clean,32,1,0.0,3.36
00135.c.clean,32,32,0.0,18.03
00136.c.clean,32,32,0.0,17.38
00137.c.clean,32,32,0.0,18.06
00138.c.clean,32,20,0.0,16.02
00139.c.clean,32,32,0.0,17.91
00140.c.clean,32,32,0.0,18.19
00141.c.clean,32,32,0.0,17.77
00142.c.clean,32,32,0.0,13.55
00143.c.clean,32,13,0.0,13.39
00144.c.clean,32,0,,2.93
00145.c.clean,32,32,0.0,16.21
00146.c.clean,32,32,0.0,18.09
00147.c.clean,32,6,0.0,4.92
00148.c.clean,32,3,0.0,3.58
00149.c.clean,32,32,0.0,17.93
00150.c.clean,32,7,0.0,5.73
00151.c.clean,32,0,,2.07
00152.c.clean,32,32,0.0,16.91
00153.c.clean,32,32,0.0,17.14
00155.c.clean,32,0,,2.81
00209.c.clean,32,32,0.0,18.21
00211.c.clean,32,32,0.0,17.8
00214.c.clean,32,0,,3.03
00217.c.clean,32,2,0.0,12.99
00218.c.clean,32,0,,2.09
