seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,-1.0,5.34
00002.c.clean,32,32,-1.0,5.68
00003.c.clean,32,32,-1.0,5.32
00004.c.clean,32,32,-11.0,5.57
00005.c.clean,32,32,-11.0,5.91
00006.c.clean,32,0,,84.15
00007.c.clean,32,0,,99.07
00008.c.clean,32,0,,90.76
00009.c.clean,32,0,,3.28
00010.c.clean,32,32,-1.0,5.59
00011.c.clean,32,32,-1.0,5.75
00012.c.clean,32,0,,3.01
00013.c.clean,32,32,-11.0,5.52
00014.c.clean,32,30,-11.0,6.72
00015.c.clean,32,7,-10.0,5.67
00016.c.clean,32,10,-10.0,5.73
00017.c.clean,32,25,-1.0,5.2
00018.c.clean,32,16,-11.0,4.46
00019.c.clean,32,32,-11.0,5.96
00020.c.clean,32,32,-11.0,5.64
00021.c.clean,32,15,-2.0,4.55
00022.c.clean,32,32,-1.0,5.36
00023.c.clean,32,32,-1.0,5.92
00024.c.clean,32,30,0.0,5.27
00025.c.clean,32,0,,3.1
00026.c.clean,32,24,-1.0,6.42
00027.c.clean,32,32,-1.0,5.44
00028.c.clean,32,32,-1.0,5.37
00029.c.clean,32,32,-1.0,5.62
00030.c.clean,32,32,-2.0,5.83
00031.c.clean,32,32,-3.0,5.83
00032.c.clean,32,10,-12.0,5.76
00033.c.clean,32,32,-2.0,5.45
00034.c.clean,32,0,,99.19
00035.c.clean,32,32,-1.0,5.28
00036.c.clean,32,5,-1.0,3.69
00037.c.clean,32,0,,8.32
00038.c.clean,32,32,-11.0,5.34
00039.c.clean,32,32,-11.0,5.51
00041.c.clean,32,17,-1.0,47.41
00042.c.clean,32,32,-1.0,5.62
00043.c.clean,32,5,-1.0,3.72
00044.c.clean,32,32,-1.0,5.87
00045.c.clean,32,32,-1.0,5.39
00046.c.clean,32,32,-1.0,5.58
00047.c.clean,32,32,-1.0,5.55
00048.c.clean,32,32,-1.0,5.91
00049.c.clean,32,32,-1.0,5.58
00050.c.clean,32,32,-1.0,5.61
00051.c.clean,32,0,,3.17
00052.c.clean,32,32,-1.0,5.61
00053.c.clean,32,32,-1.0,5.5
00054.c.clean,32,32,-1.0,5.56
00055.c.clean,32,32,-1.0,5.68
00057.c.clean,32,32,-10.0,5.57
00058.c.clean,32,14,-1.0,7.52
00059.c.clean,32,32,-1.0,5.67
00060.c.clean,32,32,-1.0,5.56
00061.c.clean,32,32,-1.0,5.36
00062.c.clean,32,32,-1.0,5.87
00063.c.clean,32,32,-1.0,5.43
00064.c.clean,32,32,-1.0,5.5
00065.c.clean,32,20,-1.0,5.16
00066.c.clean,32,1,-1.0,3.56
00067.c.clean,32,32,-1.0,5.73
00068.c.clean,32,32,-1.0,5.55
00069.c.clean,32,32,-1.0,5.54
00070.c.clean,32,32,-1.0,5.94
00071.c.clean,32,32,-1.0,5.55
00072.c.clean,32,0,,8.44
00073.c.clean,32,0,,8.84
00074.c.clean,32,32,-1.0,5.48
00075.c.clean,32,32,-1.0,5.45
00076.c.clean,32,32,-1.0,5.66
00077.c.clean,32,0,,3.13
00078.c.clean,32,0,,3.02
00079.c.clean,32,22,-1.0,4.99
00080.c.clean,32,32,-2.0,5.68
00081.c.clean,32,32,-1.0,5.55
00082.c.clean,32,32,-1.0,5.54
00083.c.clean,32,32,-4.0,5.77
00084.c.clean,32,32,-5.0,5.78
00085.c.clean,32,32,-1.0,5.36
00086.c.clean,32,0,,2.98
00087.c.clean,32,32,-2.0,5.45
00088.c.clean,32,0,,3.02
00089.c.clean,32,32,-4.0,5.53
00090.c.clean,32,12,-1.0,7.17
00091.c.clean,32,16,-1.0,6.81
00092.c.clean,32,32,-1.0,5.67
00093.c.clean,32,32,-1.0,5.78
00094.c.clean,32,32,-1.0,5.37
00095.c.clean,32,32,-2.0,5.41
00096.c.clean,32,32,-1.0,5.59
00097.c.clean,32,32,-1.0,5.57
00098.c.clean,32,32,-1.0,5.42
00099.c.clean,32,32,-2.0,5.93
00100.c.clean,32,32,-2.0,5.46
00101.c.clean,32,0,,99.0
00102.c.clean,32,0,,2.97
00103.c.clean,32,32,-11.0,5.8
00105.c.clean,32,32,-1.0,31.16
00106.c.clean,32,32,-1.0,5.3
00107.c.clean,32,32,-1.0,6.17
00108.c.clean,32,32,-1.0,5.14
00109.c.clean,32,32,-1.0,6.13
00110.c.clean,32,32,-1.0,5.89
00111.c.clean,32,0,,2.98
00112.c.clean,32,32,-1.0,5.55
00113.c.clean,32,20,-1.0,5.14
00114.c.clean,32,32,-1.0,5.67
00115.c.clean,32,1,-1.0,8.26
00116.c.clean,32,32,-2.0,5.63
00117.c.clean,32,0,,3.4
00118.c.clean,32,32,-1.0,5.91
00119.c.clean,32,32,-1.0,5.48
00120.c.clean,32,32,-1.0,5.72
00121.c.clean,32,32,-3.0,6.35
00122.c.clean,32,32,-1.0,5.55
00123.c.clean,32,32,-1.0,5.83
00124.c.clean,32,0,,3.08
00126.c.clean,32,32,-1.0,5.77
00127.c.clean,32,32,-1.0,5.83
00128.c.clean,32,32,-1.0,6.06
00130.c.clean,32,0,,3.08
00133.c.clean,32,10,-1.0,3.68
00134.c.clean,32,0,,3.26
00135.c.clean,32,32,-1.0,5.91
00136.c.clean,32,32,-1.0,5.66
00137.c.clean,32,32,-1.0,5.76
00138.c.clean,32,15,-1.0,7.48
00139.c.clean,32,0,,3.53
00140.c.clean,32,13,5.0,4.62
00141.c.clean,32,32,-1.0,5.69
00142.c.clean,32,32,-1.0,5.51
00143.c.clean,32,0,,3.68
00144.c.clean,32,0,,3.27
00145.c.clean,32,32,-1.0,5.38
00146.c.clean,32,32,-1.0,5.69
00147.c.clean,32,6,-1.0,1.81
00148.c.clean,32,12,-1.0,2.96
00149.c.clean,32,32,-1.0,6.14
