seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,11.79
00002.c.clean,32,32,0.0,11.23
00003.c.clean,32,32,0.0,14.73
00004.c.clean,32,32,0.0,12.41
00005.c.clean,32,32,0.0,15.02
00006.c.clean,32,0,,63.1
00007.c.clean,32,0,,61.7
00008.c.clean,32,0,,57.88
00009.c.clean,32,0,,12.9
00010.c.clean,32,32,0.0,11.42
00011.c.clean,32,32,0.0,13.1
00012.c.clean,32,0,,15.06
00013.c.clean,32,30,0.0,13.53
00014.c.clean,32,29,0.0,13.2
00015.c.clean,32,9,0.0,13.69
00016.c.clean,32,13,0.0,14.17
00017.c.clean,32,28,0.0,12.44
00018.c.clean,32,15,0.0,14.01
00019.c.clean,32,32,0.0,12.08
00020.c.clean,32,32,0.0,14.7
00021.c.clean,32,17,0.0,14.45
00022.c.clean,32,32,0.0,12.13
00023.c.clean,32,32,0.0,15.19
00024.c.clean,32,28,1.0,14.63
00025.c.clean,32,0,,10.31
00026.c.clean,32,12,0.0,14.08
00027.c.clean,32,32,0.0,12.46
00028.c.clean,32,32,0.0,11.94
00029.c.clean,32,32,0.0,14.27
00030.c.clean,32,32,0.0,16.09
00031.c.clean,32,32,0.0,13.73
00032.c.clean,32,7,0.0,12.52
00033.c.clean,32,32,0.0,9.8
00034.c.clean,32,0,,57.05
00035.c.clean,32,32,0.0,9.17
00036.c.clean,32,6,0.0,11.84
00037.c.clean,32,0,,8.58
00038.c.clean,32,32,0.0,9.3
00039.c.clean,32,32,0.0,9.69
00041.c.clean,32,16,0.0,35.7
00042.c.clean,32,32,0.0,9.37
00043.c.clean,32,7,0.0,12.66
00044.c.clean,32,32,0.0,9.51
00045.c.clean,32,32,0.0,9.69
00046.c.clean,32,32,0.0,9.66
00047.c.clean,32,32,0.0,9.62
00048.c.clean,32,32,0.0,9.81
00049.c.clean,32,32,0.0,9.73
00050.c.clean,32,32,0.0,9.88
00051.c.clean,32,0,,8.91
00052.c.clean,32,32,0.0,9.71
00053.c.clean,32,32,0.0,9.69
00054.c.clean,32,32,0.0,10.31
00055.c.clean,32,32,0.0,9.27
00057.c.clean,32,32,0.0,9.39
00058.c.clean,32,13,0.0,13.79
00059.c.clean,32,32,0.0,9.37
00060.c.clean,32,32,0.0,9.2
00061.c.clean,32,32,0.0,9.31
00062.c.clean,32,32,0.0,9.45
00063.c.clean,32,32,0.0,9.48
00064.c.clean,32,32,0.0,9.49
00065.c.clean,32,20,0.0,11.54
00066.c.clean,32,2,0.0,12.08
00067.c.clean,32,32,0.0,9.6
00068.c.clean,32,32,0.0,9.32
00069.c.clean,32,32,0.0,9.18
00070.c.clean,32,32,0.0,12.05
00071.c.clean,32,32,0.0,9.62
00072.c.clean,32,0,,9.3
00073.c.clean,32,0,,8.99
00074.c.clean,32,32,0.0,9.41
00075.c.clean,32,32,0.0,9.42
00076.c.clean,32,32,0.0,9.64
00077.c.clean,32,0,,8.84
00078.c.clean,32,0,,11.76
00079.c.clean,32,11,0.0,12.52
00080.c.clean,32,32,0.0,9.64
00081.c.clean,32,32,0.0,10.31
00082.c.clean,32,32,0.0,9.71
00083.c.clean,32,32,0.0,10.89
00084.c.clean,32,32,0.0,9.7
00085.c.clean,32,32,0.0,9.33
00086.c.clean,32,0,,8.55
00087.c.clean,32,32,0.0,9.19
00088.c.clean,32,0,,8.81
00089.c.clean,32,32,0.0,11.93
00090.c.clean,32,21,0.0,11.89
00091.c.clean,32,18,0.0,12.16
00092.c.clean,32,32,0.0,9.67
00093.c.clean,32,32,0.0,9.58
00094.c.clean,32,32,0.0,10.37
00095.c.clean,32,32,0.0,9.73
00096.c.clean,32,32,0.0,9.95
00097.c.clean,32,32,0.0,9.7
00098.c.clean,32,32,0.0,9.43
00099.c.clean,32,32,0.0,12.89
00100.c.clean,32,32,0.0,9.55
00101.c.clean,32,0,,59.06
00102.c.clean,32,0,,8.82
00103.c.clean,32,32,0.0,9.7
00105.c.clean,32,28,0.0,27.17
00106.c.clean,32,32,0.0,9.78
00107.c.clean,32,32,0.0,11.04
00108.c.clean,32,32,0.0,9.45
00109.c.clean,32,32,0.0,9.39
00110.c.clean,32,32,0.0,9.71
00111.c.clean,32,0,,8.42
00112.c.clean,32,32,0.0,9.64
00113.c.clean,32,12,0.0,12.65
00114.c.clean,32,32,0.0,9.41
00115.c.clean,32,0,,13.67
00116.c.clean,32,32,0.0,9.59
00117.c.clean,32,0,,8.67
00118.c.clean,32,32,0.0,9.5
00119.c.clean,32,32,0.0,9.33
00120.c.clean,32,32,0.0,9.39
00121.c.clean,32,32,0.0,9.81
00122.c.clean,32,32,0.0,13.77
00123.c.clean,32,32,0.0,9.55
00124.c.clean,32,0,,9.6
00126.c.clean,32,32,0.0,9.47
00127.c.clean,32,32,0.0,9.67
