seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,128,128,0.0,16.85
00002.c.clean,128,128,0.0,16.11
00003.c.clean,128,128,0.0,26.01
00004.c.clean,128,128,0.0,26.7
00005.c.clean,128,128,0.0,24.35
00006.c.clean,128,7,0.0,47.58
00007.c.clean,128,0,,52.53
00008.c.clean,128,5,0.0,43.45
00009.c.clean,128,128,0.0,21.68
00010.c.clean,128,128,0.0,17.3
00011.c.clean,128,128,0.0,17.63
00012.c.clean,128,128,0.0,21.21
00013.c.clean,128,117,0.0,21.08
00014.c.clean,128,113,0.0,21.68
00015.c.clean,130,23,0.0,6.94
00016.c.clean,128,47,0.0,9.63
00017.c.clean,128,128,0.0,21.48
00018.c.clean,128,128,0.0,22.08
00019.c.clean,128,128,0.0,21.58
00020.c.clean,128,128,0.0,21.84
00021.c.clean,128,128,0.0,21.09
00022.c.clean,128,128,0.0,17.65
00023.c.clean,128,128,0.0,17.05
00024.c.clean,128,128,0.0,21.65
00025.c.clean,131,0,,5.1
00026.c.clean,128,98,0.0,25.53
00027.c.clean,128,128,0.0,23.18
00028.c.clean,128,128,0.0,25.08
00029.c.clean,128,128,0.0,21.59
00030.c.clean,128,128,0.0,22.07
00031.c.clean,128,128,0.0,22.22
00032.c.clean,129,20,0.0,7.09
00033.c.clean,128,128,0.0,23.69
00034.c.clean,128,0,,52.74
00035.c.clean,131,0,,5.04
00036.c.clean,128,128,0.0,21.56
00037.c.clean,131,20,0.0,7.37
00038.c.clean,128,128,0.0,17.45
00039.c.clean,128,128,0.0,21.14
00041.c.clean,128,127,0.0,24.46
00042.c.clean,128,128,0.0,26.39
00043.c.clean,128,128,0.0,23.81
00044.c.clean,128,128,0.0,26.31
00045.c.clean,128,128,0.0,24.21
00046.c.clean,128,128,0.0,26.32
00047.c.clean,128,128,0.0,25.88
00048.c.clean,128,128,0.0,25.22
00049.c.clean,128,128,0.0,26.37
00050.c.clean,128,128,0.0,21.91
00051.c.clean,128,127,0.0,22.12
00052.c.clean,128,128,0.0,17.49
00053.c.clean,128,128,0.0,21.68
00054.c.clean,128,128,0.0,17.8
00055.c.clean,128,128,0.0,15.31
00057.c.clean,128,128,0.0,21.16
00058.c.clean,128,104,0.0,21.36
00059.c.clean,130,130,0.0,15.63
00060.c.clean,128,128,0.0,15.64
00061.c.clean,130,130,0.0,15.87
00062.c.clean,128,128,0.0,23.92
00063.c.clean,128,128,0.0,25.98
00064.c.clean,128,128,0.0,19.53
00065.c.clean,128,128,0.0,15.49
00066.c.clean,130,130,0.0,15.52
00067.c.clean,128,128,0.0,22.88
00068.c.clean,128,128,0.0,21.23
00069.c.clean,128,128,0.0,22.18
00070.c.clean,128,128,0.0,22.1
00071.c.clean,128,128,0.0,16.09
00072.c.clean,130,32,0.0,9.03
00073.c.clean,128,35,0.0,8.27
00074.c.clean,128,128,0.0,20.65
00075.c.clean,128,128,0.0,15.53
00076.c.clean,128,128,0.0,16.11
00077.c.clean,131,0,,5.27
00078.c.clean,128,128,0.0,21.21
00079.c.clean,128,128,0.0,21.27
00080.c.clean,128,128,0.0,17.28
00081.c.clean,128,128,0.0,22.72
00082.c.clean,128,128,0.0,21.09
00083.c.clean,128,128,0.0,21.47
00084.c.clean,128,128,0.0,21.4
00085.c.clean,130,130,0.0,15.37
00086.c.clean,128,128,0.0,21.73
00087.c.clean,128,128,0.0,18.04
00088.c.clean,131,0,,5.34
00089.c.clean,128,128,0.0,21.36
00090.c.clean,129,36,0.0,8.43
00091.c.clean,128,64,0.0,10.9
00092.c.clean,128,128,0.0,21.75
00093.c.clean,128,128,0.0,21.84
00094.c.clean,128,128,0.0,16.75
00095.c.clean,128,128,0.0,21.79
00096.c.clean,128,128,0.0,22.61
00097.c.clean,128,128,0.0,14.99
00098.c.clean,130,130,0.0,15.57
00099.c.clean,128,128,0.0,15.88
00100.c.clean,128,128,0.0,17.64
00101.c.clean,128,1,0.0,52.85
00102.c.clean,128,26,0.0,7.71
00103.c.clean,128,128,0.0,22.94
00105.c.clean,128,128,0.0,21.07
00106.c.clean,128,128,0.0,21.19
00107.c.clean,128,128,0.0,21.98
00108.c.clean,128,128,0.0,15.39
00109.c.clean,128,128,0.0,21.15
00110.c.clean,131,131,0.0,15.86
00111.c.clean,128,128,0.0,21.46
00112.c.clean,129,2,0.0,5.33
00113.c.clean,128,128,0.0,21.29
00114.c.clean,128,128,0.0,16.26
00115.c.clean,131,0,,5.38
00116.c.clean,128,128,0.0,18.0
00117.c.clean,129,2,0.0,5.6
00118.c.clean,128,128,0.0,21.1
00119.c.clean,128,128,0.0,21.49
00120.c.clean,128,128,0.0,15.3
00121.c.clean,128,128,0.0,21.31
00122.c.clean,128,128,0.0,15.6
00123.c.clean,128,128,0.0,23.01
00124.c.clean,131,1,0.0,5.45
00126.c.clean,128,128,0.0,21.63
00127.c.clean,129,129,0.0,17.48
00128.c.clean,128,128,0.0,18.14
00130.c.clean,131,1,0.0,5.24
00133.c.clean,128,128,0.0,21.24
00134.c.clean,130,6,0.0,6.02
00135.c.clean,128,128,0.0,20.91
00136.c.clean,128,128,0.0,17.83
00137.c.clean,128,128,0.0,21.27
00138.c.clean,128,93,0.0,21.81
00139.c.clean,128,128,0.0,22.05
00140.c.clean,128,128,0.0,20.94
00141.c.clean,128,128,0.0,23.5
00142.c.clean,128,128,0.0,15.22
00143.c.clean,128,56,0.0,18.18
00144.c.clean,131,0,,5.1
00145.c.clean,128,128,0.0,17.82
00146.c.clean,128,128,0.0,22.13
00147.c.clean,131,15,0.0,5.93
00148.c.clean,132,12,0.0,6.17
00149.c.clean,128,128,0.0,21.42
00150.c.clean,128,66,0.0,11.25
00151.c.clean,132,0,,4.84
00152.c.clean,129,129,0.0,15.56
00153.c.clean,128,128,0.0,17.13
00155.c.clean,131,0,,5.01
00209.c.clean,128,128,0.0,22.06
00211.c.clean,128,128,0.0,21.33
00214.c.clean,131,0,,5.26
00217.c.clean,128,13,0.0,21.5
00218.c.clean,132,0,,5.08
